,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2,0.2858630853028883,0.35525427417948463,0.27243114991168516,0.22604812245953643,0.36512428905212163,0.3813513210889445,0.3040029243088227,0.2888364614607449,0.23915165630072105,0.2994925582512146,0.2906943668523861,0.4563025854519035,0.2779268970044393,0.2885784421432867,0.33549248492804024,0.41016685395612346,0.29897372723415055,0.26581216194586954,0.31000165983050787,0.26854852006562074,0.3179376030224025,0.27060379579215643,0.4141955352385942,0.20214215634275842
4,0.448987306510909,0.33013713807664846,0.3633967734752751,0.3322156622744048,0.49746458792763476,0.51742715438412,0.5562697535759892,0.5352773118034849,0.5122495355685557,0.33539975218472023,0.39567695850108614,0.3836428909874997,0.4039739069961654,0.5524940039319363,0.40255233708566657,0.35631526715059014,0.35078567244617415,0.4227843254649234,0.4082998406798066,0.3663844139183116,0.3182503727301104,0.3712735612310871,0.34299379464038054,0.2668358139642341
8,0.5598167317575987,0.5563888593264197,0.5632986347934327,0.5875606450246454,0.591691281470885,0.6188814600893778,0.6040075193150422,0.6112495360721275,0.4477925059775399,0.6303009992324835,0.6434197163600373,0.6602700131318225,0.6452026901582112,0.6586741335189822,0.6668907855649828,0.4785313052206284,0.43469026345180667,0.4656725228729479,0.437882793005952,0.45645650955533834,0.4823816067512299,0.44206734144058224,0.6443522208101811,0.30363868451540604
16,0.6187023417377241,0.6078100840742895,0.618104973978614,0.640540667283462,0.6315008908823389,0.6736916082334318,0.6708440450408776,0.6676088530868257,0.6847250935240683,0.7041124722054461,0.7069855722939672,0.7067722479344345,0.7154121749572568,0.7276588143204628,0.7172433961314062,0.7085521353303291,0.7145201706833968,0.7380742897774059,0.7483405480291747,0.7358474875678144,0.7210220756005346,0.7207171996983077,0.7071786246302165,0.34035096414221466
32,0.6516705756600274,0.6344975102075439,0.667049067131239,0.6779689119487802,0.6790137076406126,0.6967550469126854,0.7104940275136578,0.7181804087095787,0.7078283310937533,0.7329784443363759,0.7443516610557044,0.7389687271180075,0.750623678931969,0.7469200524642273,0.7552107152360797,0.7387159856089731,0.7462662341664369,0.7606262987412521,0.766027863067799,0.7495462890195888,0.7547317037258862,0.7520995113103244,0.7503862462743651,0.41188512191465104
64,0.6569562183306354,0.6561468256975433,0.6774731396433099,0.6813095382699266,0.6866634419705774,0.7053476534709738,0.7120616076276847,0.7262226548431885,0.724823385047709,0.75143513052354,0.7461459670232674,0.7533366786261574,0.7669085123240276,0.7575145679509406,0.76530774001097,0.7695154613232107,0.7612598419164912,0.7659765624950345,0.7725725081540209,0.7634144453561613,0.7720321601844776,0.7680779297073748,0.7593928881987763,0.7155197037586651
128,0.5588249550448837,0.6664743564012027,0.6662796822384065,0.5515749849237153,0.5617626166579771,0.5791975905800212,0.5764733485370984,0.5624680104143874,0.5702648499098709,0.7410655839116038,0.751002061602646,0.7563463649147972,0.5756947343516707,0.5774003346536952,0.7564966679191004,0.7679370644507739,0.7626304227915284,0.7725327527871834,0.779731942327997,0.7652802239368443,0.7674221986621739,0.7700530441370442,0.768022221798062,0.7353840529227603
256,0.5592506272455519,0.536685854415153,0.5329997788736766,0.5423042372508642,0.5614302773680799,0.5532132244468734,0.5650562898145487,0.553155340357872,0.5566275662586061,0.5635807666827807,0.5672595503413403,0.5591019529399419,0.5501036560919575,0.558515158685845,0.5628347447969418,0.5590173201664944,0.5691101254435041,0.5652629008956156,0.5683177440581517,0.5706470695289464,0.5773201848104061,0.578355116311704,0.585222752278024,0.7442372051637159
512,0.5490633849329186,0.5384806483051092,0.518580182023589,0.5394099869864851,0.549448978775869,0.5582459767119421,0.5561378014932495,0.5508308643317096,0.5503896061030401,0.5532000161815213,0.5533241248545201,0.5542725355215639,0.5313413902154203,0.5463849796236326,0.5464353364216269,0.5353578785569878,0.5459681358403538,0.5544431027061073,0.5599907688648006,0.5623640692003133,0.5696845269269534,0.5669225586083405,0.5678012656058667,0.7437907175255927
1024,0.5470905217570656,0.5316973467821346,0.5242023920515773,0.5392544565694984,0.5470441627770343,0.556666612649053,0.5559517399112444,0.538720451853216,0.5466634092158543,0.5491809925554371,0.5516637175635886,0.5470254585657328,0.5358399710794773,0.5355156790729971,0.5413244615964528,0.5330456876378464,0.5409354866574808,0.5424119535640192,0.5564522434232445,0.5535746581138494,0.5602071012378099,0.5574060515271821,0.5571332616764271,0.5226471520217426
1025,0.5490814563871959,0.5287670040015889,0.5121588278176,0.5280672047127806,0.5456691150068469,0.5690496849160476,0.5750013966307352,0.5703547696546041,0.5588791281748372,0.5703740437344987,0.5736686029088772,0.5709646428669775,0.5699457601182043,0.5770512708502122,0.5782750099920089,0.576248079578596,0.5782722244820074,0.5749201128832927,0.5928534278553477,0.5809812772734553,0.5770752271525106,0.5783049358988004,0.5746786050428824,0.4740679790050261
