,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
2,0.2848069821897569,0.23765132384701998,0.16984405238955122,0.1847560831976434,0.3369460164314869,0.1451183422629445,0.10001999151371137,0.30082666326274543,0.1523932193416504,0.11430255661936617,0.1790420790198782,0.1653730339463137,0.29867056856484325,0.32207975869980254,0.3147150557955948,0.29176169284016285,0.3265654720827436,0.290642229355617,0.3486936395517984,0.2460719595330864,0.23569405179784253,0.17960971373050294,0.3072487023926583,0.3074676191974358,0.18948371904077008,0.20331584702038508,0.18827704572778262,0.17324801433663542,0.22059102571576727,0.2203925810350942,0.17191005782967297,0.1673679951370254,0.246738058357229,0.2104657220469191,0.19340453511806624,0.35450349831925954
4,0.39208066051877155,0.24403279898749083,0.19910442390714034,0.4011452804618882,0.359517523991165,0.34820031067049684,0.351389946406594,0.3498783009809813,0.37651209276361736,0.32930637727582185,0.39055852819776327,0.3613613621012654,0.3914748327092104,0.36656454818406703,0.35177361146756464,0.39559845498942364,0.3975680350527908,0.4145345902350977,0.4437003025175551,0.3653070668020812,0.3770178754352578,0.24490948328426732,0.22842669742872146,0.2414310455960075,0.22275094132706383,0.24321230365033839,0.25847049592581955,0.20549405857609507,0.21531272249146,0.23562953177563667,0.2269742990678776,0.250985344911783,0.2694429290805237,0.2649933700597558,0.26546766040592545,0.47002329646740776
8,0.460046575475721,0.49253031122390367,0.4435708496052361,0.4063981659074035,0.4499258463656551,0.397402118531711,0.3959176226657813,0.3436138218421345,0.38686121493760417,0.3899272413765318,0.41115686843365706,0.39379979895114137,0.397758966186741,0.4212678757472925,0.4242654143752682,0.4142427576663757,0.45443544962017346,0.27157232090825834,0.27704884203240776,0.27510218286797644,0.2794718623497884,0.2625305096190199,0.27944422944914243,0.23951908848014503,0.23963195432178697,0.26530136133536303,0.25819110423278424,0.21929722504009486,0.2762974484179516,0.2582013162423241,0.29070328379488725,0.2743735016973489,0.30509167766427764,0.3041351504799927,0.27957039060333927,0.574470850406641
16,0.4627242912827163,0.4784380770847474,0.44926801473362316,0.4252064127994206,0.42655681247278515,0.39748768591716477,0.38641014786481176,0.3635017883053916,0.40317650367839986,0.3761985208744066,0.4038536987282516,0.4018772304834832,0.41759925598903946,0.4217020396306739,0.41820732869975563,0.23683329331970715,0.2667339381352942,0.283029290779404,0.28195721532566836,0.29187119820221863,0.28459572095606106,0.29254234805395996,0.2732816734041646,0.2819658298837428,0.28065235278501877,0.2744189242942907,0.2620172312956477,0.26466758908785276,0.287694227449557,0.2837333605030829,0.2999015898925009,0.30462013159523427,0.3210823559887725,0.3219601054682399,0.32044000501184844,0.5530860892261262
32,0.4537943997696331,0.4555661450038116,0.4306137634794097,0.4222067323524858,0.407117409330318,0.3749913642204562,0.38750074146236085,0.371948803870745,0.35631682180865987,0.3873086260285157,0.38363391983927386,0.4071382708760515,0.22795140374917847,0.2594769652886574,0.25391902526476007,0.2747032524791516,0.2886033895101865,0.2766363254101641,0.290283585779663,0.3023217926298604,0.2884702416738235,0.2975513181168357,0.29754615713489463,0.2789931165620407,0.26588467141191,0.2781999700768166,0.27894328204711466,0.30106352324175495,0.2830026589214159,0.2973136518059828,0.3056219851664115,0.32387582852032565,0.312575885618721,0.32175726490459083,0.3536114616474413,0.5553983419972303
64,0.4606277299890161,0.46736906965678343,0.4208337049917648,0.41004309737704014,0.38512308418331986,0.3793120246820474,0.3753138305270823,0.39126348442832687,0.2041424975099901,0.38265561253235436,0.4094202449701483,0.23343771310050682,0.22967139661841646,0.25004530858812557,0.2493144741449616,0.27324124685765044,0.2837292555409709,0.29128836459448815,0.3075952532816762,0.30834428058705765,0.30454851237624264,0.3002818990553163,0.28630373338342074,0.2793915407027479,0.2921469705648203,0.28525346783162076,0.2805581906351429,0.28837354599264414,0.3029748389572874,0.2921608110676556,0.32253781474547666,0.3311451597768924,0.32842915924234223,0.3345271881234059,0.3332287052253245,0.3235080449896691
128,0.44745247154093803,0.450045712633756,0.4547283290458626,0.4397843885713526,0.41595547751401446,0.3820404156965441,0.3786068645778074,0.34315900486812695,0.20568914506789746,0.20798334471042723,0.2159474018622941,0.23379193101418377,0.24006919005460592,0.25282612062454235,0.2639077541869107,0.27073180471794783,0.2704706860621713,0.29583195519435046,0.30535804205846745,0.3090128969074955,0.29945541120650926,0.3026971973708668,0.28522974060084144,0.28714984121017956,0.2877091262629369,0.28767332696166065,0.30010604541055225,0.30069403541879286,0.29872236622292225,0.29917701597470087,0.3239645548024047,0.32061214082541384,0.3341623848135684,0.3436687646525459,0.342579000293995,0.3243023826469346
256,0.45227473225846426,0.33358996250762324,0.28881080463261777,0.26353355207152307,0.2380533146317051,0.21847114264792494,0.1999932764844632,0.18482695564339363,0.19270128088909258,0.21186229567189774,0.21854134162332864,0.23354676490090073,0.23664339300771592,0.2558357424873574,0.2676801662628516,0.2814455038516738,0.2880453208273407,0.2992721952022429,0.30000009294818164,0.31225098127566275,0.307855900050067,0.3101255730021205,0.29370642780360406,0.29093436888021124,0.28086764370853096,0.29774122301025785,0.2890898000318778,0.29164367059801066,0.29508617612349736,0.3047307639892985,0.31552387306531016,0.3217504362817917,0.3413232025878754,0.3412176922335894,0.3443519338883286,0.32280012686401005
512,0.34490420706104963,0.33216454190280253,0.29510724612433803,0.25950816941471216,0.23954014931812387,0.20661853872750766,0.1961907666980367,0.18499065017047311,0.1970607002563399,0.2097905817688389,0.21787015512013985,0.23218995809638243,0.23788091538586123,0.26080088429125453,0.26724341158028014,0.2781424273043532,0.2855431860699692,0.3028147271091941,0.31157435890467716,0.31674648746721373,0.3092489826246781,0.31129904697588373,0.28731627772366986,0.28926480840263546,0.29019562230583357,0.2910556737176237,0.2950952198681504,0.2976369610958998,0.30243445001639513,0.30328353348254217,0.31816113483720576,0.3233767938657106,0.3412818139408663,0.3396473953292285,0.3453307451526503,0.31739500734088316
1280,0.3399001368385521,0.33615147948197605,0.2951179689634265,0.25474803519129335,0.23665073933221,0.20898680636386044,0.19247999090309395,0.1859290829933055,0.19685138842150415,0.20753237613839975,0.21667966113047685,0.23139515542387767,0.23836308121179714,0.2571225725158719,0.2691463455679287,0.2796766042072728,0.28703974713424946,0.3055310277274702,0.3094730191785184,0.31289502050988405,0.3126306673638719,0.30552139526894273,0.2950865953244273,0.28620920733721134,0.28763659304847505,0.2958245126598069,0.29781043239658095,0.2988869564197483,0.29993909577679795,0.3008187167707997,0.3204086932221668,0.32779741198730233,0.33749375169687323,0.3373766342873295,0.3476463381846111,0.3176195272356865
