,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
2,0.2668839685446291,0.263355295466237,0.3644236959068645,0.3392814260452196,0.3396711821186098,0.1646549450439931,0.305206311938258,0.3017209631614424,0.3145112118985723,0.3155803941786765,0.1621091469591564,0.2960747244126117,0.2916355981167144,0.280304090731549,0.3436818881614409,0.3276418701165604,0.1968307124237233,0.3238116701616013,0.3316426642335774,0.2948853903316197,0.1792626084883426,0.1875777223665457,0.2559064614551715,0.2107564596536491,0.208375347975688,0.1842932716266654,0.1941611401102036,0.1919909139886022,0.1978143481611138,0.2112189940480559,0.1947964379742131,0.215954402288753,0.2163997127935837,0.2166860728430614,0.2027775174326952,0.3724657083966972
4,0.2522755331291682,0.4296004998545047,0.3882356469510492,0.4188304399574949,0.4239386369421382,0.3596308663016235,0.3562529062657747,0.3442072522996028,0.3518644543707327,0.1294412170712042,0.3572030354817678,0.363550830232767,0.4007336457650982,0.3839819871819292,0.3666702372141593,0.3578775435223799,0.3769970688666955,0.3659839892567927,0.4147529572681638,0.4225391289106497,0.2441303857569858,0.228461635420983,0.2244420368207195,0.2346229521888947,0.2264743160570603,0.2453153270523634,0.2141137711803027,0.2083616884393743,0.2524689909222754,0.2377302092154644,0.2615757348320651,0.241870336100598,0.2935817364792372,0.2396120823651341,0.2205810198706191,0.5109081555873318
8,0.4185587398204652,0.474489868631929,0.4649532536395381,0.4428604414718673,0.4417956871447558,0.4050346060736964,0.3307149657034107,0.4051157890297516,0.3934700268576742,0.4024884323115236,0.4190225462284783,0.3986496627900126,0.4257260959632309,0.3847320155299686,0.3952980620170115,0.4096270186922495,0.4224851802707498,0.2500855587495489,0.4555880505946258,0.2778758819436417,0.4541021642644093,0.2769836986660337,0.2473915101412931,0.2814804716232364,0.2599633803917796,0.2546752408352685,0.2935375974924536,0.2280390785928593,0.2348058452022806,0.2848072708199054,0.2464748597318108,0.2863594160949271,0.2890684085162106,0.3347048010376466,0.3157978953212971,0.5249990588208034
16,0.4800505025372123,0.465190145688564,0.4507406790541797,0.4138735103685374,0.4256697833049718,0.3889377943203093,0.3864669782247658,0.3732579752471829,0.3596582953285931,0.4132551317289473,0.3857325679747621,0.3849279747843629,0.404834358599953,0.4057226934755809,0.2619505783477827,0.2849792233762337,0.2500612634213345,0.2878035999501159,0.2769157377196386,0.2750045067605783,0.2811973254475551,0.2788450813658752,0.2666325006731037,0.269326226290479,0.2563246750867748,0.2680599416889639,0.2740694550337713,0.2736510421099225,0.2881195171012297,0.2680230542978421,0.2859155120893915,0.3264255483100372,0.3113256490545708,0.3136228220457732,0.3506916217972995,0.5681086333110784
32,0.4548628948350979,0.4607124177397316,0.4318114457341997,0.3936309251163971,0.3933748254182028,0.3877074189744126,0.3756055623043239,0.3661834258172617,0.3636002936517878,0.3946368401260925,0.3748285768167005,0.2389941458336286,0.3869911489001708,0.2346308322500919,0.2480545783488764,0.2723887227368761,0.2669678430913547,0.2933078524756762,0.2942094505938425,0.3083362882808027,0.3075131196787034,0.2989042444493574,0.2757328305795934,0.2874245300643667,0.2823948427708317,0.27952685555594,0.2784261049260222,0.2918718166953939,0.2840703751436229,0.3070191085631015,0.3151860383486339,0.3231750872062163,0.3303195584349701,0.3446677158872298,0.3361699838814966,0.5541842153301126
64,0.4619959010329528,0.45400122617819,0.4191288949846242,0.412098762527556,0.4201537244319084,0.373290636268273,0.3723688981797445,0.3673103891042377,0.3746872488354145,0.2202321874289987,0.2286734532985367,0.2275179270804364,0.2330857881930096,0.2602319026399368,0.2654841650108457,0.2761502058093368,0.2809636472723255,0.298135764388253,0.3089900493114544,0.3083514367821681,0.3077934230764935,0.2997999027423247,0.2800050103390979,0.2787618596730568,0.2889110005270266,0.2900831917001298,0.289772094214353,0.3004261728966894,0.2867742142697732,0.3019212541587797,0.3171410219730625,0.3181728518468057,0.3346860606944331,0.3362989488714218,0.3473009986863639,0.3250971853194394
128,0.4494866360361058,0.4624635780835769,0.4576998772161802,0.4341684751204846,0.4136589986095977,0.3845475373414814,0.2091588849095393,0.3687968618576131,0.2012851140169827,0.2063471049799953,0.2192876796287551,0.2334594726067022,0.2302403713975877,0.2546224650416863,0.2603228623695935,0.2717127432224195,0.294499228390793,0.297498963814899,0.3067726023812718,0.3149280671359053,0.3068199804548666,0.3070861646768882,0.2887687264802538,0.2924410732325674,0.2857160180962615,0.2948033185779645,0.2950192276733375,0.292518016074298,0.2987157185666448,0.2955665529006556,0.322551719388345,0.3224101600447971,0.3307985287128333,0.3421317564253124,0.3487473381048047,0.3274650245920002
256,0.44465583782204404,0.34183626787470933,0.29220003727926647,0.25782225781015217,0.23830407609013135,0.20651878494118342,0.2003853461804724,0.19264453299489526,0.19164312382251808,0.2088246786861585,0.21542055792194229,0.2306469436132015,0.23767332616905462,0.2576029928166241,0.2657561599836468,0.278375163995527,0.2883356323609944,0.3031899279765241,0.3124383778356514,0.30542646343867086,0.30788675140594035,0.30689196927340145,0.2902704004214505,0.2858482017061883,0.2860397837305618,0.295784551128532,0.29990309718327635,0.299750049901675,0.3001349886004438,0.30633535290416003,0.32259437021957493,0.32225234349359905,0.33529904011767375,0.3389534436957554,0.342644143660369,0.3176890046357189
512,0.3419212167669878,0.3303070763264051,0.29991442935267837,0.25402955257652454,0.23915971187524246,0.20921399952361056,0.19486305885206162,0.18736531348440222,0.19403361139887465,0.20712524269749724,0.21690553483811953,0.23472173929329304,0.23851645377499447,0.25628324749760284,0.2670009737091151,0.28835188498721365,0.28849524254240105,0.3008232730038582,0.3140724505492541,0.31521674080800205,0.3118098398729771,0.3029464753184083,0.29182035348177277,0.29372090741605394,0.28321969733951274,0.29043220968970285,0.29656066614427895,0.29856711790532253,0.30430389832538646,0.2982864636865035,0.32230791625076316,0.32285677396672696,0.3326723087647676,0.3409956852536504,0.3444752201946176,0.3198285305886677
1280,0.3426376242841575,0.3307717250511854,0.2943106864730722,0.2544528329801234,0.23384885987490278,0.21166477414955676,0.19364166311078507,0.18562894199959445,0.19431543147260036,0.20930087490759447,0.2172748302409826,0.23143321107988626,0.23452334271764474,0.25801853318328055,0.27125637626855903,0.28102802324901904,0.2873298318870722,0.30604486956684657,0.31041767816598276,0.3139055696369638,0.3127959218681826,0.30461472779745397,0.2920106455061084,0.29149368600298503,0.28650413433510025,0.2923456924220646,0.2972974037611944,0.2992181686780172,0.29956130640099327,0.30182840264344324,0.3156805442587761,0.32473906860804214,0.3385308754140544,0.34270489955332795,0.34535797259665907,0.31723084092641807
1281,0.3323543276790205,0.3208859042305534,0.2812072694433857,0.2411746870469658,0.2269640893490532,0.2055251621457917,0.18915126750543496,0.18215514301014987,0.1933854534582485,0.20512033522023954,0.2075507820371555,0.22217899090850435,0.2291426674192375,0.2536004760815778,0.2666477041516403,0.28227581261387535,0.28999242209985665,0.30326567964621337,0.31159544264981065,0.31299727575749536,0.3134137713525005,0.3087604669354751,0.29825227704891416,0.294523940629222,0.29296428409819286,0.2985393403480395,0.30565819221504037,0.31106069115967605,0.32053687020597216,0.3175637918377244,0.3320557970582809,0.3405355927619285,0.3477467421364174,0.34715034062099187,0.3481800744900852,0.3117208020535949
