,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
2,0.11723242293109522,0.09312064745607786,0.10641945564272347,0.27243663534152757,0.08348970767301304,0.1288890675971182,0.39159798844471805,0.20403227744470945,0.1667683453870715,0.23452352826559733,0.25153140795488027,0.36479246215445527,0.22873521098745453,0.38697360889186055,0.3660289926528045,0.38892100566667137,0.3449188149535656,0.3296367923651092,0.31720908600165354,0.3652729855374033,0.3692803814963884,0.2595414512196931,0.3823575034032601,0.2460127972247897,0.24754123817618673,0.40991557553785757
4,0.11011381617064901,0.11033627671224987,0.12318640246090135,0.13378884612595676,0.12466023962777566,0.17099936786182887,0.180458698695885,0.21477724942595414,0.2423484908837559,0.49405235191629343,0.5050076522424146,0.48364623402010665,0.46667613510097655,0.4666284767657416,0.4648835150979426,0.4734222921433653,0.46391318635298523,0.46035603051850993,0.4803757154116803,0.28650751543112557,0.29740323023421456,0.45322798830106625,0.2734363173144446,0.31660598185277944,0.2979088575679359,0.5077589647234726
8,0.11393089948885941,0.11768846772859164,0.43036905550921944,0.15486918954698856,0.17691787471970777,0.18000958102195266,0.2424666162081039,0.5261739209681381,0.5283492210244929,0.582716903795026,0.5639168874436721,0.5553329672685944,0.5532436904500706,0.5700651631684455,0.5561428749188707,0.5379138033619876,0.5416445060907544,0.5288789026209885,0.5058556665120653,0.3414753427461529,0.3525184421822155,0.32032803254923753,0.3297982878053429,0.3301631598366444,0.342172091343208,0.5599836007113883
16,0.11690407177644123,0.11880741351144243,0.1714514016165473,0.17200571810746254,0.19360161224160707,0.5161361386650347,0.2529283297686095,0.5668725334672365,0.5612666350243785,0.608979477833792,0.6004512632773752,0.592150317474319,0.5666923412073831,0.5544393270959511,0.5415254026309031,0.5408123441397422,0.32595949308596184,0.3202792471819942,0.32490349158263926,0.3494027392877289,0.34426405288025586,0.32372240327067264,0.35114139690657015,0.35523551706231854,0.36652320535136723,0.36081000979616096
32,0.11841588900571375,0.3037430418418206,0.17673094411792076,0.18020509129611592,0.5148476318328004,0.5251429821827105,0.5480555956007478,0.5755239839342021,0.5725367603979623,0.6040366911221111,0.596443876481252,0.5688536633179747,0.5647156553446456,0.552865516234068,0.3348089094740685,0.3259651488624432,0.31181279031449516,0.3216042909258843,0.31736910163969734,0.3340173848153931,0.32766036993465014,0.34917251780213504,0.3307141616622828,0.3653321226478299,0.3804002657148146,0.35866707754931676
64,0.11966910049407407,0.3246480493197833,0.18338174325696133,0.4713069813435898,0.5206471438374172,0.5251410923424524,0.5556499770909846,0.574309916191696,0.5620113374589634,0.577923797013214,0.563193669629427,0.5356142778060032,0.33015600135081846,0.3205706147354769,0.32225506944500154,0.32202562451195005,0.30956295953979357,0.3093673324391416,0.31703918363566574,0.3372094601634597,0.3342275946106909,0.3334725129443372,0.35668609430436826,0.3698936747476478,0.36654900797035717,0.3469057059536965
128,0.12217073129404342,0.3408012424528935,0.4907120810219789,0.47506184882978963,0.5060421536580146,0.5126634483818748,0.5353709351022298,0.5514344719227824,0.5367686334685015,0.5381247232790793,0.3468842717290969,0.32590282078537486,0.3133165236088941,0.3133835018383551,0.2993350845046,0.3083817864713548,0.3060548937377184,0.3027099337488483,0.3298076201801446,0.3252618350748675,0.3425606951867196,0.3517139772718823,0.3613988863112862,0.3809225671664007,0.37659291564661207,0.3434340121317636
256,0.12653425333268734,0.3531548739503798,0.49623482420276704,0.4726262272866398,0.49855645287226646,0.4936278456893096,0.5093578291403889,0.5207577601964731,0.5052011541267412,0.3266463595365038,0.3351976324347843,0.3174461406914775,0.3042397949438333,0.3019510242969538,0.3025518583468028,0.30771880531095913,0.30452348172836413,0.310151151130995,0.32275010221970046,0.33064007992416705,0.3396227682358025,0.3377441520949922,0.3644063551907996,0.3774572461148895,0.37368197064461817,0.3480975056511742
512,0.13227220006848545,0.3725498417942703,0.4894945428455442,0.4681670839123693,0.4839067616712934,0.4741878767401229,0.4796352966150137,0.488161002837997,0.28336734311404926,0.3197337797249175,0.3272052093533229,0.31067385803921826,0.3032619457800065,0.2986773834433496,0.2993385732642522,0.30449225927658563,0.30382404383135403,0.300939483290078,0.32063883911415036,0.3349181834738623,0.33529933256748023,0.3421616708785608,0.3620667581491982,0.3764380266297773,0.37659248728282024,0.3405670145059525
3200,0.1549504274802148,0.3958155804547082,0.47466558941519604,0.43864825096894217,0.42165553123460203,0.38730587258852756,0.21371874875206004,0.2737112722047532,0.26598477567770035,0.3104882024229824,0.31903121041986765,0.30349085239492396,0.2970902180501829,0.2939938805243583,0.2953728477102782,0.3011411212281084,0.30103947302009515,0.30561185104119737,0.3156317634729636,0.33016995638942703,0.3366267891965273,0.3393051395317061,0.3607420030354565,0.3729798365755066,0.37420599242351793,0.34009298071991484
3201,0.15209599901015636,0.11498991328301754,0.17409589975859463,0.15134398003037847,0.1600919337584245,0.15347796016118814,0.19877677829284934,0.27487779125323913,0.276246205113015,0.3558638144998691,0.3694175724455459,0.34785462796263994,0.34004857290992374,0.337051620705107,0.3339806852629394,0.3324084595761576,0.3231349744877209,0.3298038924180244,0.3399984176948327,0.36497042554816195,0.3780377523557082,0.38303653789762965,0.4118586520233027,0.423611325772305,0.4193791121255061,0.3468149707141552
