,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2,0.205795148835935,0.30309047049111487,0.2794423129459726,0.2682461250082388,0.3007715150892152,0.41760047073585543,0.258278585215536,0.41756792195986026,0.4579965461066538,0.24654689443360786,0.2819290036968389,0.2519442209365506,0.31779049556616834,0.44869030837915475,0.304999445093259,0.2727588894449352,0.3964073302188907,0.2713637360651405,0.32551154903131746,0.2283045825622103,0.22024028142013546,0.17574706673529386,0.19623776164664739,0.18012983994168585
4,0.3786319028100325,0.3482543539766832,0.33058850752336577,0.3728945104339404,0.5259452806198871,0.38667791487986125,0.3665472036125965,0.5461241862497503,0.5343528798346278,0.5424934114058367,0.36341656910868836,0.37640919639968656,0.3581387041466793,0.5470100386145849,0.5348910765602051,0.5241932847665823,0.5650080817076575,0.5319721598717346,0.30998500403838597,0.28917611729582665,0.2563273514945546,0.2258296500538088,0.2595803094745102,0.1651325166511527
8,0.41935671875673786,0.4224618431236578,0.4807356309301098,0.4617148606419359,0.64700910713842,0.6027670900203915,0.6281961070333367,0.45302316231420575,0.6658807449778916,0.6039942400375106,0.6127027361817213,0.4389119335785627,0.4339169758278964,0.6562001127153344,0.6467320382311824,0.6306882221984164,0.6033935228148376,0.63245566494576,0.6259880589112301,0.3637774651871376,0.3566841456428167,0.2839680726114832,0.2568544935211571,0.3654988301929694
16,0.5125672915778068,0.4882518692351139,0.6630406632620353,0.6694302540205616,0.7028551786635667,0.7002374131739827,0.6806174833496497,0.6925844050585865,0.6860110897306825,0.6944220517157209,0.6805717308897332,0.6979017401306435,0.6888889346790186,0.6782058272744462,0.7109925834081705,0.6845701609838171,0.6876398388196828,0.6889524577213929,0.6836251377736748,0.6550334765285668,0.6522604074028265,0.6077800596667332,0.5688956869877047,0.23429587325864507
32,0.6787352620133826,0.6917214676993351,0.7049488853845118,0.7056283714879419,0.7121303153472425,0.7067447765292287,0.7166750169389058,0.7245331880501605,0.7283152761038961,0.7150218282066446,0.7236001979683387,0.7200089906525949,0.7104536399093527,0.7229781564754327,0.7129934775496456,0.7062430643656468,0.6981882238784286,0.6990455081049571,0.695016611495233,0.6817956601609133,0.6766783056758227,0.6301533225332883,0.5866477261916989,0.46548396492043453
64,0.6745096112712232,0.6926221560494384,0.714352861407506,0.7219999771303135,0.7267523484329719,0.7275402419936882,0.7321059864106293,0.734875456822379,0.7402346910179095,0.7288985060047345,0.7320688149708323,0.722808783264911,0.7216965767682285,0.7136936049512096,0.7166409402556976,0.7085035515461022,0.7116573307094286,0.7048219159467927,0.6960690234462191,0.6899669193893252,0.6623713986698866,0.6461536761007,0.5984663862768455,0.48959404981985705
128,0.6896356040492394,0.7060903011329377,0.7224473473072196,0.7266245288009252,0.7367407543528152,0.7262190217684661,0.7368644847553831,0.7349511257216564,0.7362785269148094,0.7303530347292961,0.7249996991260796,0.721001179694093,0.7233115472037269,0.7109626254313625,0.7155162768483346,0.7037350081116692,0.7047008630882199,0.7014882125375281,0.6923894357465323,0.6844082597247414,0.6665570187765413,0.6371367832245978,0.6027196767917656,0.4917527284423333
256,0.6898486085171598,0.707684517686353,0.7264070253678377,0.6106413186002531,0.6243362400268152,0.6081798078405214,0.6121998229014036,0.7365369150374569,0.73484598905868,0.560969582418718,0.5501104343190087,0.5290562806719665,0.5332006018523741,0.52334082189642,0.5233574066763627,0.5248410824644587,0.5048768672690959,0.5030564334009769,0.4811057257922464,0.45315100256269153,0.6581751652956863,0.6269990455638069,0.5994074098977915,0.4952713401156171
512,0.5805702468448368,0.5944123330299211,0.6029546418932439,0.6076112575394729,0.612731104401999,0.6061041534572682,0.6002982622686955,0.5866741976995742,0.5739307872361215,0.5521403953489773,0.5350068287031996,0.5233336107241466,0.5183034652932733,0.5130158113744898,0.5093330464524577,0.5085868527629592,0.49893795149097714,0.491178698054789,0.48000207969924436,0.44552515746860283,0.4265638456266263,0.38630198327472814,0.35253450353369353,0.48777685502340096
1024,0.5817956472365244,0.5874333357488167,0.5969839749636842,0.6048438893094052,0.6105117218197879,0.6080099627426145,0.6000857296881601,0.5793546264798178,0.5554169242810767,0.5473268164485675,0.5300267124980096,0.5192382581681635,0.5122272783911129,0.5059158075224517,0.5040516668033238,0.5083297749295559,0.49156933834390154,0.48215484598511404,0.46799546641046635,0.439210356535334,0.40659754588019326,0.3730872535236023,0.3396916229294461,0.23124579478426932
1025,0.5569255373076457,0.5705510422441491,0.5828926685804114,0.5934554216854501,0.6080753397618911,0.5979117582492617,0.591351813474471,0.5733536272418193,0.5427424671536933,0.5411478726322267,0.5280374849703808,0.5268176217191453,0.5294461489899684,0.5358107307095802,0.5321843557170972,0.5395515257134319,0.5167475747002473,0.5081466070305238,0.482472785837619,0.4362845241768849,0.39390822837165296,0.3460234216071143,0.31842425406866076,0.22999152040536844
