,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
2,0.10738380562031903,0.11908618442058694,0.10843309303661568,0.11997617090206464,0.11318582366765387,0.1307167149303168,0.16257190126224788,0.22487055638119685,0.18471661187947788,0.21059312247818207,0.2618431621182304,0.2895595043656879,0.3446465015713149,0.3607649995280027,0.3701201073898638,0.3664377158502392,0.3398913519447464,0.3801841641993427,0.35326547353320803,0.36330610622756854,0.3953077861041576,0.35179547863738697,0.23839875681443828,0.22187647673357228,0.200508373635914,0.4293131158552145
4,0.10894578264611353,0.1151163012180453,0.3661399159677327,0.364024323409955,0.14645084228567096,0.17173614213019175,0.2055441198718521,0.1946439771157706,0.21871609572466985,0.2931484942729707,0.5167070055751796,0.48404034474359453,0.49785706995242746,0.49247524242414176,0.4713881688810759,0.4695382076885394,0.47427842643171153,0.4755437832934636,0.4756936602248624,0.45831110653280616,0.43569553706117214,0.4002109044961431,0.31992806675702284,0.2911931762040843,0.30939934747847075,0.5480404539715288
8,0.10514478702260895,0.167541601589919,0.15536028458180434,0.1756609074009484,0.1773828931926403,0.1656134262085692,0.2064993917440626,0.522797175609569,0.5372606722780885,0.5683775999580357,0.5730821614242905,0.576748064394003,0.5353238288294218,0.5547530039273407,0.5232752496196019,0.5373131525693757,0.5362953624907133,0.5192673061796208,0.3208908521759563,0.2947921673750843,0.30557292491331234,0.30445891791300256,0.3404818846471524,0.29354413061295775,0.3288629107969399,0.5573968675412044
16,0.12023723687138552,0.12095236846004162,0.16125337689456914,0.46454581095204783,0.18940937387037593,0.5314272187424368,0.25106918280706114,0.5520021112148381,0.5644986054729715,0.60663699219999,0.6102246626551654,0.5907917995053489,0.5741015366780542,0.5654162912858437,0.5525454368529555,0.5491715405463404,0.5248067418039974,0.31567009859625883,0.30868062862939755,0.3371220968570819,0.33018711155753927,0.31292094911822455,0.3471561613289867,0.3692020642253792,0.36631371713144073,0.3685682713614297
32,0.11747539912039442,0.31334072043634364,0.17484369236834085,0.4694154453477485,0.5143813979329186,0.523888467277251,0.5611101035645558,0.5737215940297131,0.5861589969917291,0.6066469339051052,0.5902125875187675,0.5853237127955391,0.5696407187907793,0.5533679090775537,0.5184351190307386,0.33853428628938076,0.3093104837534638,0.3012254722436506,0.302658963039052,0.3317412131035674,0.3392383514316287,0.3472738697431202,0.3729487905088188,0.3732374527273382,0.35222773893621745,0.36736089021736384
64,0.12184116376947789,0.3223115676512133,0.1914289304730279,0.4725654019189159,0.5123448052793587,0.5188348145185284,0.5519789497907786,0.5676144962061261,0.5557931742960894,0.5736360724585685,0.5570246835461409,0.5371880107835606,0.5243876828983878,0.32133590153922403,0.3092830799243643,0.31679003625890567,0.3179280614108587,0.3022218830748846,0.3232596650025895,0.34286657900409967,0.34527133544708344,0.3391391153469995,0.36070735138262794,0.36884478591584186,0.3779134535531839,0.3468478081203361
128,0.12093438634364677,0.336278011732078,0.4900790326405553,0.47138131735112204,0.5098913413534573,0.5088062844151854,0.5291987122379925,0.5462825039470471,0.5393213220254547,0.5356774374127852,0.34698508840739667,0.3256310915355676,0.31124888030721537,0.2999222544367044,0.3053650631013656,0.3137441177203238,0.3029429247094386,0.3135759265187879,0.32251547339755327,0.33196601475637283,0.3342146451961711,0.3358573539070743,0.3628111055228861,0.3779610912719797,0.3809241752486566,0.349953862521287
256,0.1269413317964187,0.3573458570095365,0.4903461529708483,0.4713025854606138,0.4980857314607903,0.49522455225225853,0.5086539060224996,0.5215206669468528,0.502674788181188,0.32715752811093335,0.33592151684722954,0.3240688785660803,0.3042436296015205,0.29882545529096255,0.30112129508576474,0.3060031648011033,0.3069217073415591,0.3071061778638738,0.321416511816413,0.32728417985265496,0.3351879976855414,0.3414148533588257,0.3608231997358044,0.3798757101992116,0.37335048163689366,0.3480185332355421
512,0.13238603946419975,0.37238792944382204,0.491694042020064,0.46823476310076223,0.4811051800069966,0.4733376089740808,0.4810388615035894,0.48717148935102594,0.2845892817548909,0.32330712862701,0.3286058856496981,0.31406963067851756,0.3033816310815857,0.298567479496803,0.2986053106626961,0.30720718088415216,0.30598309584292055,0.3082108487019771,0.3176026584070073,0.3296125405604885,0.3365177030354014,0.3406236936786859,0.3622357648454394,0.36982257552106657,0.37495070860239565,0.3403035043432312
3200,0.15458580284618348,0.39597523186899314,0.4752935592804354,0.4422793121564425,0.4215278811153534,0.3842849068134985,0.21315381708568312,0.2714807464320753,0.2679164833422961,0.30991829532261705,0.31778798416021625,0.3031286490471384,0.2980005938501351,0.2936000607217344,0.2957424202897125,0.3035742917057114,0.30106879681317855,0.3055955480192379,0.31954782402495585,0.3283041274108693,0.3370724387272466,0.3396382095602166,0.3622925150303522,0.3748488924556255,0.37526657306705374,0.33861587699278844
3201,0.15209599901015636,0.11498991328301754,0.17409589975859463,0.15134398003037847,0.1600919337584245,0.15347796016118814,0.19877677829284934,0.27487779125323913,0.276246205113015,0.3558638144998691,0.3694175724455459,0.34785462796263994,0.34004857290992374,0.337051620705107,0.3339806852629394,0.3324084595761576,0.3231349744877209,0.3298038924180244,0.3399984176948327,0.36497042554816195,0.3780377523557082,0.38303653789762965,0.4118586520233027,0.423611325772305,0.4193791121255061,0.3468149707141552
