,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
2,0.2768286263919619,0.1514753319458174,0.33399552451771725,0.31320182061344987,0.3119374304336236,0.3129449057785615,0.328817467583559,0.2683620389536814,0.13130422617902537,0.1582394300527497,0.30960332881842106,0.1268292058558717,0.34038970167543764,0.29896671684150006,0.26944105069384294,0.3041055796340639,0.3457964224086741,0.3409962090722361,0.29524499829878426,0.23386160541574622,0.1817228552227338,0.21493752301537775,0.20626939474858413,0.19622161576319458,0.2975427393874219,0.14523604380493163,0.230748445215425,0.18791476220495584,0.15901450719336427,0.15427016745307184,0.16937175496583554,0.21758102559566578,0.22620522800218346,0.2333169236740738,0.2334132024450387,0.3931156996848802
4,0.26111752072702404,0.3877924320067241,0.4146434512351054,0.39729055610716824,0.37113301824458717,0.3846525368662189,0.38363077010551044,0.12940766725251396,0.36817874206887047,0.36902801337368557,0.3494128161450565,0.37492174708678033,0.3569720534786397,0.36465201838933853,0.3951962420053385,0.42499566468598876,0.39870119701581314,0.35776041465925884,0.4125057539440998,0.24794370772040386,0.2544083083436436,0.37514937319175323,0.3634433750610517,0.2170397661828971,0.23088916386639752,0.2315572876830105,0.2242358334867689,0.19353088411093108,0.1871615635067138,0.22042845592998073,0.22130228370457322,0.277998029764345,0.26269114375023905,0.3105029156884097,0.2695800765060873,0.4981436018055651
8,0.4392897062761197,0.4666013959275225,0.47940732232129024,0.4452509038503539,0.42398009431061123,0.40050409774985085,0.3929919002583272,0.4008186771231334,0.35860481361228136,0.3820979073650323,0.4154810382713397,0.4012684774302741,0.41099314183656116,0.4331733860320735,0.4122923921243231,0.4332874270107486,0.40456939383291185,0.2708688261541609,0.27143023928158466,0.2749856175208596,0.30423616874125325,0.25997377794927207,0.24019375458012412,0.278839121243231,0.23530326490249337,0.25976869019375254,0.25842762976733596,0.28583128248176887,0.28519478199214066,0.2858650728255829,0.2951228496703458,0.30527351236711897,0.27512618498461144,0.30842757100133994,0.3069450199528394,0.5303640129389792
16,0.46710215778159764,0.47194298932939316,0.46575047759828864,0.43240392325403487,0.43476537372116586,0.39597948343689493,0.39883898813242225,0.37852579844824097,0.39226621076209606,0.40030218721668037,0.3896442922023804,0.4018807398595745,0.3905580448568003,0.3917439894855512,0.26192132820201897,0.2478700428925027,0.2816875889526574,0.2729426398101911,0.2749548371771657,0.29509278483761187,0.3002991275263233,0.27133487679680546,0.275924144263026,0.2843651902238794,0.2686373096495965,0.2919801148504001,0.2714629667334232,0.2744619966171661,0.30675150718256095,0.2952319961978088,0.2909848173068817,0.3226619944307968,0.34089197540171934,0.3082640162079037,0.3372039578649144,0.5710135926735641
32,0.4678281244544,0.477163946782767,0.44628931265891053,0.453023942821083,0.41448807267616394,0.3739860287617732,0.3703480748114408,0.3642728225142387,0.3735839188598839,0.3932912898973659,0.39219900575180416,0.4072647325798878,0.4059697311033984,0.24869601303961478,0.2571032045166212,0.26768437201644407,0.27174314414186274,0.2887206833048209,0.2975225077884411,0.29634725163804665,0.29748124971221346,0.3092912623600028,0.2706754462453795,0.2913111068176178,0.28352267652968405,0.289108622840848,0.2923196126265034,0.2795748597892101,0.28351675961163975,0.2867950849783685,0.31501324051829926,0.321812931581089,0.3271914879676917,0.32970351632515355,0.3350430022687971,0.5689186875671447
64,0.45841463312750014,0.45212787678076294,0.43050981310235475,0.4153493198414264,0.39887174467451625,0.39096365039048814,0.385041099917342,0.38324528163503024,0.3879687140152799,0.4030612211319431,0.4028214656885867,0.23551573792466982,0.2346340232167337,0.25837028399640244,0.24615562562470483,0.27523120054435724,0.278067830155258,0.30675025874263295,0.3046678220004857,0.30515210673822607,0.3070673647750727,0.2981653443970436,0.29204924177096653,0.28400802874083086,0.2850326955473171,0.2959066416813488,0.2863443752571885,0.2940982111601802,0.29621515524008185,0.30202268016739287,0.30635537375731814,0.31491053170902605,0.322562820195485,0.34838549669006247,0.3421397143708354,0.3270159114994989
128,0.4555368439411367,0.4683183054937455,0.2930989438067622,0.4408496628908747,0.4075958069293152,0.22607276050831338,0.19458213467038066,0.18680941410910115,0.21153031831466373,0.20852939400923184,0.21259830255058004,0.23220775695554016,0.2449715868712202,0.254487770972385,0.26640979502494816,0.2819045039946199,0.29301561674103255,0.2995667651759447,0.31450047989662205,0.31369347000140796,0.3079310859130366,0.2989483201056062,0.2909135706619602,0.2801838510768275,0.28544191812072306,0.29326903859284903,0.2901261953015413,0.29350656058862773,0.298249108989427,0.29779251442021915,0.32083290623757116,0.3192669914718935,0.33846813271748694,0.336414430710124,0.3471062374761575,0.32714399456397025
256,0.4510621191202779,0.34128327770804795,0.30629392531498806,0.2639248681221445,0.2430610935225394,0.20989079737444574,0.20034139651357416,0.1886835973269572,0.19122559740555403,0.2070771628706169,0.217357756431506,0.23024826749379326,0.23829394741908436,0.2501551644296474,0.26988725228698923,0.2809754398755358,0.2830587562524214,0.30331774302728615,0.31028140808444193,0.3070224552983949,0.3117342668790941,0.30682346234237634,0.2910712116406181,0.28638208272444643,0.28610449153376605,0.29250827137071295,0.291049715566701,0.296996387714176,0.2962827359277099,0.3001186145663049,0.3149730453340471,0.32544976308084383,0.3361606629602724,0.342126327429662,0.34506587888637413,0.32573502358689876
512,0.3463499188234532,0.33368348096645367,0.29692097277966006,0.25790314984534335,0.23767281992093706,0.21353032366082783,0.19308730996842238,0.18296298901650843,0.19222852303156857,0.20831648346040163,0.2179099975342106,0.22959172095313682,0.23492973396673678,0.257052545344128,0.2656068328239595,0.27976407517727747,0.2868880719912112,0.3040822899299383,0.3079176073432446,0.31245768627630005,0.30926958990099496,0.31418358231928956,0.2938277211874392,0.28685085931849347,0.2888398257068351,0.29281266851375665,0.29541041773460835,0.29571047397184724,0.30303975783354586,0.3064126210274867,0.31877528289001444,0.3262797580150268,0.3371672606031762,0.34574276010820726,0.3499359468356406,0.3203843016839028
1280,0.3376512727457764,0.3334518346558409,0.2944043629912696,0.25390258021844175,0.2350710619480228,0.21177811187858442,0.19448962641707002,0.18557004770500707,0.1938642290252973,0.21024322853046376,0.21787552913861913,0.23366752912946356,0.23495084749117132,0.2599174561281511,0.2656565940359907,0.27667887086848275,0.2917395988895095,0.2989248723421135,0.3131717618451272,0.31297643024677013,0.3113465609960444,0.3104262316975265,0.29242263068236424,0.29217375131931356,0.2849477855972016,0.2908906299591357,0.2994564053770208,0.29853867604055484,0.2983177136268676,0.30351893198508545,0.32298943388069595,0.3321354795957069,0.3378959097037872,0.33977562270877404,0.3502587979824648,0.31935602012841385
