,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
2,0.20606529658214517,0.16800838755222752,0.1715267821903313,0.17553716066085098,0.146975778060041,0.2758943466362663,0.33062800556295474,0.2911841439130085,0.16441766815476916,0.30525009896435834,0.14004905537117807,0.13090042572912344,0.31166787736350754,0.2889612908943301,0.13987721865600122,0.28700241992575853,0.17742146196891287,0.36487371612268976,0.3153971186158081,0.2012383172209804,0.32259573777670714,0.19580983216989956,0.3168843060724084,0.22279353718112266,0.18076478638694138,0.17980764070948108,0.1890403144112057,0.17779198748598024,0.2544848067865742,0.19195253097987733,0.21909918123462802,0.1975722032752272,0.18428687594908905,0.22387073238392097,0.22313449643369224,0.40438965742543587
4,0.23738993488681864,0.42541537644550576,0.3961154969583037,0.37381478403652335,0.3710114957892056,0.36076895788432506,0.15701976591133715,0.346331703054081,0.37334316008315416,0.3675986252496807,0.37422931190694464,0.3454529907239615,0.37538272837610237,0.34873841347735574,0.3772126687154807,0.39617768072029785,0.39155280637289996,0.25771061750128366,0.38198364031376125,0.2724263477383773,0.25313837921382476,0.23732641563770882,0.23273471772238064,0.3193417718782258,0.24405115907193725,0.20634170347293052,0.23203714217704297,0.21349930508272566,0.2218370924625944,0.2366939445165823,0.26510074963786073,0.23410868885787292,0.27268826356313547,0.2435582131390263,0.2727158162887402,0.46870170254100685
8,0.44152190770460803,0.4684099616009035,0.4629443099216322,0.42534181699051593,0.4145172586818947,0.41519155139525316,0.38604107007991784,0.40307270448856564,0.37547686761882365,0.40219287045802576,0.4285497640509408,0.3842700583958588,0.41332981363451465,0.40492618422005533,0.43800527920812726,0.4495681946694971,0.24796772587204716,0.2832982139027674,0.26409531109698187,0.2525397007272277,0.2583438926635382,0.2618422733206302,0.26147957746901984,0.267936508776885,0.2791931647435388,0.24550280149667789,0.25263583976454923,0.2767746685892001,0.260223990508723,0.24786482235195947,0.2680641107911089,0.2785421998497654,0.3263187414107984,0.2658745739381434,0.3069982057844897,0.5408633583731325
16,0.4696642726326866,0.47623529127835285,0.47396275438715246,0.4465091549127357,0.41455162399529033,0.39957812412842886,0.405878423184991,0.3786985337171342,0.3702895577631612,0.3925858320001156,0.40208924307185134,0.3993918797983187,0.4023374100223927,0.39257780533312864,0.4209194854137567,0.4359807133095198,0.2871071399832094,0.2707937548269646,0.2999454685472197,0.29811500134328456,0.2930793879688434,0.2875813455729069,0.2792387087484001,0.2783624482339846,0.2516104078590979,0.28694060267823873,0.2933734860551596,0.27743236965045054,0.2838635578979278,0.27312863299470963,0.29635846846535385,0.30562218674937236,0.33133768066737485,0.3161658964699229,0.31001739396431854,0.5791773543996094
32,0.4790225829147668,0.4620213921146396,0.4422244426489259,0.429493640760154,0.4009161539382861,0.3943580371469315,0.35652014571327184,0.35366380220508525,0.3698224609852933,0.37740320584637105,0.3987480100770418,0.39679723907835207,0.4174258625726841,0.25444490023247046,0.25362742176758446,0.2561127609991717,0.2593371514702933,0.2905051784724429,0.29634528620417827,0.3054418524651601,0.2990740162445637,0.28663969429484715,0.2878416075010997,0.2745267230733256,0.28350237162780845,0.2716133891658301,0.30553569391487095,0.28887240197145303,0.30413741599758687,0.2916017344700056,0.3183674687419379,0.32909787864497597,0.3250736917416374,0.3366371661375806,0.33067467889054,0.5548767575395845
64,0.4549613268785993,0.45056743911576047,0.423792952020039,0.41518553368572836,0.4019235670758952,0.4013527093286122,0.3874617832644593,0.3763981590178366,0.38142129944657455,0.40262514908257996,0.21252841740319497,0.2355183081074208,0.2318242705703757,0.23981810702327855,0.26196231826453736,0.27198054014829093,0.289383893536763,0.3001137124352113,0.30625447690397717,0.31828286116626364,0.305648426895016,0.29748174221603824,0.2903397197621159,0.29081761340371093,0.28839180070417925,0.28736736296923937,0.2869077606906269,0.30381191220225506,0.28926224967346187,0.30202013976394293,0.32295463562207766,0.3254763720316773,0.3393713228829009,0.33802665725704845,0.34872045426811554,0.3313414282778744
128,0.45313054584664547,0.45249552286849165,0.4655818397072371,0.43888586459333934,0.4084821786617902,0.38879757275459254,0.19453597675377485,0.3717951678752693,0.2034617106182904,0.20763935942272937,0.21350731800541978,0.2347621131533515,0.23278536773201194,0.25792446495273874,0.2603636577212974,0.2861153426529205,0.2847810329649772,0.29948974215917284,0.2996623979651487,0.31023200880545415,0.30964624766336035,0.31690407265614995,0.2844988878319538,0.2931830565878962,0.2831739563331215,0.29580881438672996,0.29225063231172665,0.28868220615716694,0.3054223722208516,0.30568054501654107,0.311435092567309,0.3142116596187356,0.34431649881081117,0.3415740267683553,0.3414205740301168,0.3303174143252955
256,0.44756036589667686,0.33868296059516073,0.2895515280944411,0.2643163009992546,0.24398750380438075,0.21620988349377193,0.1958750671648921,0.1888214044785745,0.1920419946527408,0.20508159234959167,0.22248359879737076,0.23491568500879417,0.235035042738062,0.2586965964142932,0.2685412805666172,0.2832439697605726,0.28399193188326316,0.29855472479309775,0.3128160343499592,0.3127819645388586,0.3127421335783651,0.30949548193436144,0.293200042243064,0.2822721566319943,0.28786604485367295,0.2957462873557521,0.2930517733939212,0.29855591596513914,0.2969135691872794,0.30621085480939036,0.31211881844694944,0.3267822653942858,0.341499892343784,0.3386084963075625,0.34683630185655884,0.3223058362811215
512,0.3470071067644396,0.33377956502660405,0.29721865125424696,0.2552968585465252,0.23685552013185732,0.20775430981544382,0.1944156225632801,0.18684704140131786,0.189861139611385,0.2102160248984476,0.2146234530803959,0.23173331542214987,0.23368087510509122,0.2621989514627159,0.26597850828019,0.28331562792172704,0.28902783617856825,0.3037633238365416,0.31286941718313943,0.31662864161015236,0.31312093774112054,0.30691417317839703,0.294731117517245,0.29194646424022935,0.2873449712255758,0.29711877606000314,0.2946502140284765,0.30189295924136456,0.2991984708157396,0.29833171218906995,0.31491278577304294,0.3246010690363258,0.33721458449395336,0.3467931997543825,0.34886191969232944,0.3205473685549451
1280,0.34151891444499954,0.33482468105004015,0.29282317063379454,0.2567341588017438,0.23449329769361485,0.20848847266817744,0.19428232812112745,0.185816924982742,0.19525026994057101,0.20961087284994845,0.21728840502082405,0.2303728022400104,0.2404075676708472,0.2557876305904605,0.26836613391458664,0.2845341763036815,0.2910471568375274,0.3001765284346736,0.3104923875601357,0.31279299011022565,0.3116901591528288,0.29728894185826926,0.29309138444572996,0.29380200103420595,0.28609513396109437,0.29120039424851235,0.29939871141733665,0.2962607908735618,0.3006806178969414,0.3027522020305957,0.3200799984601931,0.32693257527090736,0.3361488657756312,0.3398333853899221,0.3480264178781703,0.32006918857391703
