,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
2,0.1217725408063136,0.10098661159033205,0.1489914702257047,0.09541556409254798,0.10741647809498646,0.15384808938448022,0.1722571493275405,0.17500686232157903,0.17925152142549539,0.24840306031103074,0.26553076503553624,0.3647344795646227,0.3567794363781079,0.350446487754033,0.3780124284962503,0.36911210710600495,0.3619133603881307,0.3621382238902537,0.38776812980636316,0.3642578183279474,0.35973333229505755,0.36827033403599535,0.4092649161359444,0.29633193820516773,0.23363980460019906,0.4205392037395269
4,0.11498432164656915,0.1294445294457656,0.18618497559474712,0.3970253301985642,0.43384930057198057,0.1529257763263702,0.20319304176434347,0.25162498139088185,0.26340099523974997,0.46955561025392173,0.5333917477782052,0.49590158695202774,0.46601462228919344,0.45597141786258616,0.4531510019357417,0.44535937380901985,0.4587280030030175,0.441674306713733,0.47377485845119255,0.47831492822138616,0.33941142414781916,0.27695383689924097,0.28259298049563253,0.30450314475647206,0.27092590391138505,0.5220912108661173
8,0.12333359467377597,0.14284108246127328,0.17963821023087892,0.16216917286718324,0.16563985877431184,0.19688820938187743,0.19036843687667984,0.5238348095582149,0.5354921391481618,0.5772031081488415,0.5606915348720556,0.536831618980908,0.5497122937109915,0.5450673229168254,0.5405822715506535,0.5353898816098351,0.5154535947945739,0.5331107754914997,0.3232668143255537,0.32204802999990645,0.3274684583744813,0.30937468792649747,0.343154086702025,0.33961210685750076,0.3255077067285136,0.5724300313830493
16,0.11763166485722316,0.2895151400792906,0.16555874224900521,0.45826820601359064,0.1828762991804771,0.18952694942301246,0.2528891104291451,0.5449027235571374,0.557789427450323,0.609621773833545,0.5963647757855539,0.5897681177065122,0.5710176701470906,0.5722146537336641,0.557616139406879,0.5268206449208834,0.5175815824137289,0.3278882732161942,0.31700622482156526,0.32107216917710274,0.3363989477643007,0.3448995340015025,0.35475928418943514,0.35448171132447853,0.39033963430014035,0.3716207276019467
32,0.11896891353310714,0.12343357524093118,0.17716149783373036,0.1780530603274475,0.5128651573320846,0.525402792839957,0.55701954776207,0.5822046356771735,0.5783212361462715,0.6035596061030749,0.6091886178649679,0.573868776590878,0.566635576781055,0.5377293114292077,0.5196071796330602,0.3139568243954777,0.31247639684021256,0.31346576372139384,0.3256065327750748,0.3216410821069565,0.33291427932997797,0.34320535062340085,0.3537192008678742,0.355738347432458,0.3580231963744625,0.3606043745596454
64,0.12273517274731091,0.31941344378367315,0.18968574410971384,0.18123090804176528,0.5117189428723465,0.5235137978559087,0.5545239988116583,0.5717622992787805,0.5564594495053228,0.5796376393114302,0.5713672928855461,0.5482180274254141,0.33589370985220834,0.3233834140334025,0.32226655738305504,0.3090893816061333,0.30048312042688696,0.31801613483903046,0.3200936763222305,0.33339779438732237,0.3457563944466508,0.3467027783428598,0.3461993226073986,0.37017163016208693,0.36969796059980814,0.35318926675236095
128,0.1205146081533813,0.3374534167789776,0.1881550009892752,0.4717144904618284,0.5026687750530944,0.5074199983933569,0.5343805946669762,0.549848098777293,0.5358378974496291,0.539450850531384,0.3441803478464745,0.31850855390738464,0.3165861007332647,0.3029812644141648,0.304985883261274,0.3041529607927277,0.3155307108509711,0.30526152047166333,0.3230968363659556,0.3282646812905739,0.3385263466695814,0.3371357655562574,0.36320716335451864,0.3751982204083142,0.36379399696763265,0.3468357200148309
256,0.12621649444634028,0.35802151498931173,0.4939530173308992,0.4729329472151643,0.4975447171545762,0.4931663421168618,0.5095474110429306,0.5223984668220606,0.5066270145489309,0.32988202261842525,0.3343524065334792,0.3187408141297418,0.31280036814689877,0.30514081580170255,0.30029444988534526,0.30785283965420673,0.305646882952793,0.3082763402571017,0.319537932715581,0.33451872392976534,0.3359257959037169,0.3404828467476474,0.3622895714609805,0.37409832879669547,0.37608242054252905,0.3405454290941323
512,0.13308120975829985,0.3666229431026832,0.4922919508262651,0.46731240422834297,0.48177575488915636,0.47263536892739827,0.4777992354839147,0.48507055737221993,0.28313906186445364,0.3189892216054069,0.33000995907710695,0.30867029441970134,0.30445957305762544,0.3016787956711754,0.2969721656888564,0.30465556438203617,0.3003917503154072,0.3095707525538031,0.32141367132923726,0.33062158926893914,0.33619113634809406,0.34026630694943116,0.36058163920866215,0.375388207767493,0.3754930583957254,0.3413656380918517
3200,0.15550254259356883,0.39755336072952646,0.47534921679407155,0.4362244953318975,0.4209601570668255,0.38225221066694315,0.21169625087075183,0.2722060290157356,0.26927487532191563,0.31058641913923013,0.3202516165720637,0.3015106731911034,0.29959687892143855,0.2938560367212935,0.2930391973660221,0.3018419518801208,0.30215673970851065,0.3037755402221127,0.3175999740518197,0.32908445276163967,0.3373436388217816,0.3409767043853132,0.3615297800836323,0.37368026177088187,0.3754098435750534,0.33906899654663697
3201,0.15209599901015636,0.11498991328301754,0.17409589975859463,0.15134398003037847,0.1600919337584245,0.15347796016118814,0.19877677829284934,0.27487779125323913,0.276246205113015,0.3558638144998691,0.3694175724455459,0.34785462796263994,0.34004857290992374,0.337051620705107,0.3339806852629394,0.3324084595761576,0.3231349744877209,0.3298038924180244,0.3399984176948327,0.36497042554816195,0.3780377523557082,0.38303653789762965,0.4118586520233027,0.423611325772305,0.4193791121255061,0.3468149707141552
