,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
2,0.11490378696299046,0.0909343382212015,0.13747804567194122,0.2692364875121647,0.3505421274153833,0.35745817995161344,0.31967516869940066,0.18992212303847583,0.19161330099788826,0.37064692842306085,0.29250145878292205,0.35279944653893774,0.3943526722913141,0.3299476600114443,0.3321691989273415,0.3640058671154591,0.3979432107222508,0.3425973099827012,0.39963217814124014,0.3544074623641339,0.3024541776579738,0.39115043762016327,0.22774074497364968,0.275072039657866,0.24301300453279717,0.43187402808068454
4,0.1082369482342688,0.1390513250878366,0.1745172873761228,0.3885278936951259,0.1242344849608638,0.15627817197763735,0.17367576192600126,0.2313983532626659,0.4880402500630114,0.48763069304514767,0.5106085093881612,0.4877947540867015,0.4754430101387577,0.48365056576304966,0.46289772364123455,0.4906161000440244,0.46149483909515177,0.43134622662126876,0.4335247726214365,0.48894811557868806,0.43327250987164506,0.2547947864032044,0.280383935909773,0.2872368566564078,0.30048489309690146,0.4992399015753358
8,0.11307022271174752,0.11201916457239698,0.1639858087311449,0.4343777434317265,0.15420826773979532,0.1942725421846639,0.199440016013377,0.5426373663130187,0.5221496561804737,0.5851756020057634,0.565302513739447,0.5511996827505526,0.5239222942725125,0.5470494171587741,0.5353294800244722,0.5238408685006181,0.5180426049359292,0.4808063057789372,0.5033035231453924,0.3111717473361012,0.32676522247123135,0.33218622352467225,0.3696075231532773,0.32054402181965175,0.29623915735671685,0.5534304570633067
16,0.12221356309179505,0.2883652788005335,0.16847791321023142,0.1797956052904316,0.17988082677785028,0.5345993465402403,0.5627492937365058,0.5607949744195618,0.5697474317706841,0.6115152059334477,0.5996352531611019,0.5784427586016531,0.5568057255084851,0.539426048955052,0.553203946536765,0.5475816213733123,0.32372998782957496,0.3097907185062634,0.3281257539790945,0.32192182074068487,0.3349630929505401,0.311457880961058,0.35002185095626764,0.33109957682986824,0.3474056843830829,0.35436653644164856
32,0.11370334897749687,0.303250680041353,0.18786356242361305,0.46764296073161815,0.5172973458574865,0.5257256439867811,0.5613117987704728,0.5867010787713495,0.5778246456850569,0.5832028103593151,0.5814795619032614,0.5846701098242543,0.557638508243388,0.544446358059476,0.536568766253525,0.32041344416603973,0.31309412033517986,0.30863750132935097,0.32369249110813975,0.33653991381254333,0.34068204049227724,0.3378522784463385,0.3668452776549335,0.373584493111491,0.3590656024815043,0.36331662331790193
64,0.11767920178453851,0.3255145147348734,0.18276197873451533,0.18796998906408482,0.5120914406954288,0.5183539979240009,0.5464939713451348,0.5648460795203216,0.5669686381438261,0.5765927836648238,0.5637304484027477,0.5435457014253656,0.3379396577877246,0.3152476860832094,0.3106662528638768,0.3151710662323592,0.3124842906457026,0.3210006576217379,0.31800412232713565,0.3305950421674233,0.3339229225817914,0.33352429227669245,0.3472464567511587,0.3724408220638929,0.3590224476928723,0.35064384205414495
128,0.1224650172190277,0.3375743482297694,0.4875126112443935,0.4696773526179879,0.5088096151154705,0.5133017814438745,0.5322683282280528,0.5529655082548005,0.540150519790656,0.5400497099845027,0.3441756885312201,0.32380911830457404,0.3072150426196257,0.3178859718049175,0.30757163829595463,0.30933629095388476,0.3139543802020773,0.30902991005124897,0.32011866573723063,0.33309104162448216,0.342355355452499,0.34101098036080557,0.3586426195803043,0.36874260168041,0.38032387766131953,0.3484372095916693
256,0.12515942317889592,0.35425059187842256,0.4916162836836281,0.4705643726229393,0.4942600991924671,0.4951258567764788,0.51230588602362,0.5205814186293153,0.5021735223697108,0.32657787324451704,0.3323170966805791,0.30908910442956217,0.305206479160487,0.30144101253383376,0.2959800682748417,0.312270731824396,0.305715395961615,0.3027836672982135,0.31724892612500877,0.3292605950365522,0.3373616827874939,0.3422181576311952,0.36237507699711674,0.37418128247580446,0.3744819938576661,0.34389753840596643
512,0.1336122617429596,0.37569524610546706,0.4917523796707936,0.4677307919543215,0.47865136560162924,0.4738274097546593,0.4787648293200073,0.4876548784190199,0.2846494176172599,0.32169701450644855,0.326850217177819,0.30991921619023377,0.3014380116965755,0.29687054267871327,0.2994672473333133,0.3054878317059597,0.3053995269155261,0.3093809072189831,0.32228334374597756,0.33430173361669324,0.340182604962456,0.34129357218334455,0.36202962565152175,0.37239760313522785,0.37035204233062496,0.34316695136007264
3200,0.15569323549311068,0.39580356794281335,0.47436493988265205,0.44274744047801307,0.4228345808098054,0.3856698623708511,0.2122396383581869,0.27193989171347793,0.26743278273699905,0.31027318212520966,0.31987059728745426,0.30319925576989476,0.29782650176556313,0.2934653918503031,0.2940567812802928,0.30171929093915345,0.3015614262829306,0.3046780866964812,0.3162563293350228,0.3297011431439325,0.33957260271243456,0.3403443012296491,0.3608902833381767,0.3732607722107648,0.37544440130854795,0.3403851339888019
3201,0.15209599901015636,0.11498991328301754,0.17409589975859463,0.15134398003037847,0.1600919337584245,0.15347796016118814,0.19877677829284934,0.27487779125323913,0.276246205113015,0.3558638144998691,0.3694175724455459,0.34785462796263994,0.34004857290992374,0.337051620705107,0.3339806852629394,0.3324084595761576,0.3231349744877209,0.3298038924180244,0.3399984176948327,0.36497042554816195,0.3780377523557082,0.38303653789762965,0.4118586520233027,0.423611325772305,0.4193791121255061,0.3468149707141552
