,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
2,0.12015794375558846,0.09370690339271195,0.08310587768052896,0.06764213034357355,0.0916774852599861,0.113655942620963,0.0850243014861472,0.06735577945695766,0.1190484746626135,0.09263848392085738,0.10202388191330296,0.07568147185917488,0.18547899634673176,0.09830149677238706,0.1314134658180873,0.20953039543425633,0.14745671148105713,0.10919248124804223,0.1004862002157229,0.07780578058929424,0.11007328196050804,0.27050312030243046,0.2929617253690192,0.3023566870985282,0.29195558128777727,0.3089373170414661,0.36664069843824704,0.3261664500653002,0.3655111397706501,0.27099671596319774,0.35011113388220455,0.36432620534741894,0.35260486400453744,0.4176259886385079,0.4277262479151847,0.44187511312204975,0.41430276295796326,0.37971719039836604,0.38518326356928273,0.3938309962050498,0.3982283612739634,0.3718438409974549,0.34950988561269836,0.31005251063238637,0.3605295208504182,0.3361581614989854,0.29410003686040526,0.3084246824091394,0.2176729451351021,0.2721269374828994,0.2406825568841027,0.22664800497571058,0.2350932108758472,0.21636271544811964,0.20009896322384002,0.22297817342897688,0.22106524504975752,0.20680795798925136,0.17524015107517965,0.23004366536995213,0.24550220132922623,0.24249522866702708,0.2135115492011411,0.45861849993167714
4,0.12450306676762304,0.35974156283572084,0.11173895967537181,0.11309340933367726,0.11151919301515698,0.12212311648240233,0.08256389898310447,0.11426744682344471,0.09728866838342033,0.2918269186722935,0.10002716832526104,0.09391283871295329,0.08284900142979233,0.3033392345197723,0.2966291493737999,0.32770141726505503,0.3064276229230624,0.30941167152766874,0.11060875960744483,0.3173809125686313,0.10143081567959346,0.3395451973495039,0.37365040916695097,0.4004130605939437,0.14549460602224998,0.40142747828136727,0.418618058563937,0.4443805854518527,0.4599641028468595,0.4752565940049878,0.48295237342239533,0.4686425035812627,0.4670305087833051,0.49800624821560974,0.49402486333072176,0.5059612914021244,0.4585413119833919,0.49922021058520455,0.4254224249769894,0.45953875134586936,0.4530777654716323,0.4229381532188086,0.41210404262670125,0.37867876784551663,0.3140485240262294,0.29457935990845,0.28338278253627874,0.3275773406619308,0.26152354317092635,0.2558906486463214,0.24282518419044757,0.29767012836510753,0.257869189988585,0.23869820372136363,0.2754718860181921,0.26880515495309726,0.26856526893895943,0.26378462593998864,0.25712423786601446,0.2619159427299624,0.28386397480814235,0.2682037688408214,0.23065977849194802,0.49173858727298303
8,0.13060530827442562,0.13574046927079922,0.13599901316239388,0.11056776496349556,0.13192161752025036,0.12041968319525584,0.1028465786280166,0.11668802523814041,0.11252915571907784,0.11556681622841086,0.10950442171710992,0.12088567198858281,0.10839543367438245,0.32942067939605996,0.3509195930564043,0.3534537520188659,0.3570544165616317,0.11354972672631394,0.11809284085735963,0.12313012416337421,0.11745966776631797,0.11799585196460079,0.12269767831659112,0.1539931970462823,0.19764155697662464,0.1897439901318248,0.48367137691304285,0.24488504822240953,0.4857948793113188,0.5166304223757767,0.5309014674733616,0.5247471259340387,0.5224561493281673,0.5320597775194312,0.5284217267503692,0.5138574334219055,0.5163177190984596,0.492528112137058,0.474502227041859,0.48422421589248366,0.3665061395211581,0.32012280735079013,0.3265495241216811,0.3286411031092464,0.32378802081514785,0.284865351910503,0.3045763376969876,0.32417687205592965,0.2843026284938337,0.3288622831409027,0.3088844015142406,0.2934962157175908,0.2800415174714526,0.3095812279956214,0.3376688429196832,0.31266812743385974,0.29249578468071696,0.32437310619617965,0.3050890295972009,0.33624622118286435,0.32621751240371516,0.2869036603099458,0.3076953987803448,0.5391606947663818
16,0.1456277424050356,0.14218326686424962,0.13415272856817764,0.146060811326425,0.13522346395336662,0.13097375840328235,0.11531367155316558,0.13116607542008837,0.1301519596490307,0.12276173359311959,0.11377244153733133,0.11458037917230844,0.11934519561813632,0.12497007951076256,0.12942999485614456,0.1138556471951414,0.12578635535002974,0.1147128329218857,0.10938307564681911,0.11542216900041709,0.11260537240400632,0.12341636738636329,0.12958040094281562,0.14611202485206057,0.18436767864637707,0.20207157848519738,0.222678694452035,0.5108081292058674,0.5032426015676191,0.4946388094358884,0.5070372702350112,0.49499278224301063,0.5140648783236378,0.5293641156388085,0.5074888412652058,0.4882988552171832,0.44987890044292955,0.4500768205497612,0.42174494063236867,0.3565117227525096,0.33952725417527185,0.33568021517093477,0.3294720555624934,0.3565082294114265,0.3198305578718536,0.3169288952114901,0.3244619630490401,0.3165641556791166,0.3370783235752745,0.31654350487920585,0.3131813786269281,0.3239733259519176,0.31373629721772867,0.3069491478221061,0.3004763739260897,0.3176964861124254,0.3193718722447905,0.32267304255148116,0.317300226697832,0.33352522956087255,0.3539677366236052,0.3626281644044755,0.3137108931832295,0.3665487514102252
32,0.5304109680245664,0.16578706473147922,0.1619829789328133,0.15385403608182555,0.14435932972885412,0.15589113956493417,0.14855340067245673,0.15254054670673742,0.13066411552182536,0.13890466890238062,0.13307422765756466,0.12750565642319747,0.1382717854524705,0.12595646617112477,0.3881726220523353,0.38332625384526264,0.12425862681114215,0.11255347853587787,0.10590730435135974,0.11312813887083166,0.10530248445660288,0.1249287000266153,0.14141094428972897,0.1615783286274741,0.20280669656627962,0.19595141442060204,0.4515074502415477,0.44761790930248585,0.45475625515808793,0.4730154679490505,0.4717348892830381,0.47501161802108816,0.4860351158049227,0.46845519406846164,0.446326321457952,0.43221714289650615,0.34182127056056455,0.3400427018061888,0.34964786416813376,0.34630515824328056,0.3446085146367703,0.3374974030973233,0.3299219543703991,0.34809007227949246,0.32729793980603367,0.3399018617472967,0.31656604322865917,0.3389027272553756,0.3216629515674943,0.3155286148463213,0.3227218095930008,0.3220870366713025,0.3302427851061838,0.3223330388960115,0.33278926582422885,0.3303687084039164,0.32687605186682545,0.3533206255399463,0.3535982258934885,0.3436273553890976,0.3476001500909944,0.34377651074512516,0.34040609632601576,0.3483118593507469
64,0.5371493961929787,0.5264804782558646,0.18992851642533673,0.1752474126432015,0.17240270367885815,0.15408908639561827,0.16341222503245936,0.1503866396421037,0.14125863560208973,0.1373808322890669,0.13953957276333026,0.1391570828393928,0.13494452582199323,0.13595692813788357,0.13315690645081796,0.13530774395672945,0.12409632045763402,0.12440401623094634,0.12896084487547685,0.12249602205283709,0.11113535615052648,0.12484692835668586,0.14170603523942382,0.1665010051480939,0.2007343321000289,0.4031519494993379,0.42398068531520106,0.43611740438394103,0.43520520254389045,0.4421414431555076,0.4370658705405071,0.43433363341474573,0.4202300510711793,0.38752526815283717,0.3617927221489184,0.3402696063357904,0.3316773594099999,0.34127725312637686,0.3405012389021103,0.3403485672978451,0.33765678420718354,0.3428002215585296,0.3539235372687214,0.34666032909459066,0.3305076055581507,0.32822859335914917,0.3285844308086594,0.3310029086372744,0.3318190401614673,0.3356047498406785,0.32332383939632214,0.31630428546326816,0.33236493140090484,0.3341689935276829,0.3376447762767196,0.3391511622196262,0.344161385303861,0.3515328297836803,0.3533943453450186,0.3633003244617366,0.3628606376633708,0.3483330438873608,0.3587410493330902,0.33217607336444993
128,0.5403923741475904,0.5290695662815459,0.5137328895128265,0.19443680939060948,0.20477995551868244,0.17499718863017322,0.16688994801749432,0.165569121480774,0.15310488965923993,0.15450658532399675,0.14919434973151666,0.1491000638830057,0.14447820313708531,0.13702523994611132,0.13816743190949396,0.13093530187206753,0.13287373965869742,0.13352184033143694,0.13059637448411482,0.12505381103083416,0.1224747206897345,0.1375417596318655,0.16852502864590133,0.35588854735473724,0.39586123441391186,0.3722352349324022,0.39350714172485224,0.4034710667799553,0.4050054154865348,0.3976074422309233,0.38008510035319326,0.3675415444768535,0.3003532937841924,0.30668154186013463,0.32583230569123706,0.3324799619686606,0.32935727468272324,0.338369194425868,0.3311950149082577,0.34387340571854996,0.3414625422281384,0.33879957214417594,0.3403781747952213,0.3413886277122515,0.3425232900939029,0.3342434555245657,0.3378679515215453,0.34227721227586505,0.3340141571973039,0.32006000509562066,0.3372937813997009,0.3295432028940994,0.3296857816060289,0.34284347484792665,0.34052732786053336,0.3485470837589148,0.3423245590737969,0.3527695595742749,0.359968045873677,0.3506327389562895,0.3595842914748032,0.3592474616478397,0.35488479248972465,0.34467801952538835
256,0.5377720264004707,0.5276362472898042,0.5079287113208089,0.5070859089964649,0.4910094021449534,0.21577533018876166,0.20638697030122072,0.19199147657888832,0.18245451661418036,0.1737095637233926,0.16340820501375963,0.16416474338820847,0.15972080578319,0.15154975958196826,0.15177196814486804,0.1452443430670588,0.14467486433048532,0.15225288553087593,0.14922663278455517,0.14304099319984348,0.14704361530780102,0.34935900036665346,0.34199561920526855,0.36724671179576085,0.39664975823532894,0.3543732413658126,0.3693967933655691,0.3742286063665816,0.35873473841198605,0.35911073415758216,0.32190844525308876,0.26928223539070245,0.28386283174112564,0.30040308477552463,0.31486105454571245,0.3306465489046383,0.32175406935651807,0.3318786881014424,0.326799292282332,0.3403538038733965,0.3389274673701255,0.33985141790205714,0.34294196415931466,0.3481473997247023,0.34516388485679916,0.33193534665773666,0.33216104398028856,0.33880996473264846,0.331793803349197,0.32928513088989037,0.33471854762114783,0.3417451271785309,0.32712558866521446,0.3372173791668198,0.3406955625856631,0.35050381978067363,0.3499759037854845,0.35401744743989616,0.3561028185885532,0.35312382788369207,0.3556384447496286,0.3527391686522099,0.3646938995401724,0.33267284479218623
512,0.5234900431365438,0.5013281636069088,0.49220806024453123,0.49021701902879067,0.47641135283340763,0.46082310282025146,0.45139969956753767,0.43720441530250387,0.4283100756934268,0.4112421861311253,0.3971299151038027,0.35600217829534425,0.3540830878915259,0.18022726771252587,0.17612850198581587,0.3305457917849407,0.3197989024748523,0.32550860697969103,0.33035676652625684,0.327379459497262,0.3121675854884691,0.33131655606839144,0.36229949942180284,0.3542772741321508,0.37183114356163627,0.36328289898919963,0.3579596740987879,0.3428604536309482,0.30544884601947264,0.25995792390754363,0.2516305340851673,0.26461448114052827,0.27773036653448696,0.29060691110458836,0.30770361099528437,0.3254831869101836,0.32131932363140886,0.3318597370124062,0.3261758103018348,0.3359254843664137,0.3400892147836916,0.3401811366138433,0.34244815233595816,0.34083079497309854,0.33661874878524756,0.3327602401685806,0.3374927231656297,0.3373409189830881,0.3351991374348443,0.3322737929954418,0.33453316230933683,0.3363343083553289,0.3399791642313552,0.33722138791888234,0.33799517556771763,0.350147043137823,0.3461782319901187,0.35402974858193953,0.3529277220235081,0.3561701243903255,0.3575609758080743,0.360696083353259,0.3582948179606429,0.32660107667320537
9216,0.2829252762623161,0.2687206596224808,0.25818832559492605,0.25744150195782123,0.25353956137595096,0.2544721531654673,0.25080903770535695,0.29275000828294595,0.2880451833844128,0.25935310172207127,0.2622856916944874,0.2581861542920326,0.25114477870809887,0.25459188169952235,0.25126941653651186,0.25375340653669054,0.24215103808287888,0.2517752065110312,0.2416510527813461,0.24027825449217155,0.23477936911294414,0.23678938030425634,0.23641771172017229,0.22629479955826884,0.2207771623822506,0.21213771068288703,0.22415205973152366,0.22806068233040327,0.2271907808421166,0.24355668065038072,0.23908342646885006,0.2506919844358463,0.2684970812117334,0.28884501417736175,0.3029698199997051,0.3214756764154252,0.31540425877591033,0.32764442426430307,0.32379262057180014,0.33234259005298145,0.3374522874562538,0.33684062977583595,0.33738567574126715,0.3405554257764186,0.33911289123636407,0.33441663399624244,0.33501476003783764,0.33527781205746604,0.3340306709650861,0.3306586782430218,0.3327440791709798,0.33440898033330124,0.3353411915729325,0.33697832010096457,0.3380143809261703,0.3454824710866632,0.34920015299349644,0.3530480212368317,0.35457138825347523,0.35892253355646553,0.3605819576181117,0.36060225793855644,0.3604879535276029,0.325228230279006
