,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
2,0.08692417278722,0.06502399146437401,0.08579355809979398,0.10895764397078771,0.11664412825769788,0.13781260008407256,0.10546632558947208,0.14079556518026426,0.12836547647272573,0.12456124177755461,0.14868815200964466,0.14353785625619842,0.13177916708838686,0.17241609291074703,0.1631395955314747,0.3357622548545735,0.3445629431433233,0.218533266851317,0.37238629616369595,0.22803847613469228,0.3589134096367712,0.40036665940342325,0.4264386230084041,0.3958577685614143,0.3831767915333628,0.3977570099157345,0.3648236644071554,0.3831559895462315,0.38873612660297796,0.3367533077023365,0.3746125554762699,0.3592705848641126,0.2598727803044507,0.34735547648153614,0.28983188417868694,0.31532458081991527,0.20946582245603296,0.23996871240219497,0.2349529618215449,0.39005797938022624
4,0.11070620893401201,0.09536649925801796,0.09584183646115477,0.10197752470445173,0.13051791747946226,0.1255050073859879,0.13151733143866998,0.14052236529112896,0.1231401574971079,0.1183834295675845,0.15309358497842357,0.16523687381911523,0.16078411925027464,0.4195716490509968,0.4342054335237857,0.24098980569255693,0.43376365759291646,0.43210403423902494,0.46728932527004,0.44755921481215477,0.4809075691467525,0.47951752635156264,0.47991646590324927,0.49930857722495575,0.49017732265969793,0.4845342940098789,0.44045627374275803,0.46839810714837565,0.4673855124123863,0.3996110921053912,0.44516758365677056,0.2883990943422176,0.285970706878504,0.3033972125281739,0.27340246512131305,0.27629969560982215,0.3358984722496586,0.31006915726166556,0.28826801273120345,0.5169271662384542
8,0.12119369304349104,0.10522439167570913,0.12129987686812362,0.11983121900891415,0.12267068223484424,0.12700819319939094,0.13683777237394323,0.15609491262835087,0.14067898150742375,0.1578485650920477,0.1534869672543938,0.1686098698745529,0.1659678777752235,0.20522860130522913,0.20845032538355032,0.4743092067754054,0.4781154046137294,0.491332443421161,0.50628678832531,0.5594064938923187,0.5530218025873359,0.5528561609521118,0.5353108656706093,0.5296445862588275,0.5231869860620467,0.5204860240745196,0.47350757089867057,0.4936193265184978,0.3347465035126743,0.3437359398835368,0.3325968961209671,0.3456093946538752,0.306427038790619,0.34097574915696455,0.3096766431668563,0.33007330423184145,0.34074764010084646,0.3196775312066914,0.3194960813440481,0.5631952914559758
16,0.14395902949218164,0.12095551361237411,0.12072765614513935,0.13731089216451062,0.14221455574677663,0.14511411818362832,0.16218732220580695,0.1587684156310336,0.15881185217766783,0.16501063130628277,0.18258900910052084,0.17149979069001534,0.16656935780683343,0.20218943121440514,0.23131335626536273,0.4945709973859985,0.49963970014532155,0.512393783066701,0.512289072172112,0.5317589257952461,0.5470808984614001,0.5468766422355941,0.5436755391778826,0.5185572828864501,0.49865387241953263,0.38844316700224746,0.3794296872818716,0.3390799026429625,0.3706633276550699,0.3481466712771847,0.35779628726342994,0.34806950165462297,0.3404424660154426,0.34987009334747265,0.3514426191179803,0.3468719682963381,0.34567689058503104,0.34803111613558757,0.35777077597459617,0.39714619521860745
32,0.15825912315256935,0.15265946920006698,0.1444027790396212,0.15796773498264743,0.15811172935673387,0.15736209272103888,0.16368748656551257,0.16192539950890247,0.17100790077693342,0.16670107623674663,0.17516154746473736,0.15879237880550573,0.17205254262226846,0.21967378888312614,0.2201176814350844,0.4804770543731059,0.4885007313898528,0.5039216589691433,0.5018279856963807,0.525312705872892,0.5293290676922044,0.5218898174863297,0.5223118640332168,0.4974508207276943,0.3704677211708571,0.38056934342323523,0.3646154631519591,0.36128476057613884,0.35708396867336395,0.3585707575454735,0.34848065301044984,0.34815288827895474,0.3629323439295501,0.3440209804809071,0.3671165144009159,0.3486728119678889,0.37854011541989296,0.3813883475046204,0.35423179884875333,0.3778919895492833
64,0.2037382022655479,0.19329274362197701,0.177974855301496,0.17899571722959606,0.1788112184246697,0.17371020970515352,0.1875013086800873,0.16867316921497813,0.17112163479973636,0.17954759410854182,0.1749536833620751,0.18563104716710616,0.18352511684715694,0.2197779385524264,0.4543900888725491,0.460415653260615,0.4614203496096834,0.4836277639813179,0.4906166521064512,0.49329861260920194,0.4929537041631719,0.48104916285103233,0.3478160202442045,0.36468119752292283,0.36810303392277505,0.3695188358133611,0.3629444221420466,0.36351511797867847,0.3476044268567663,0.35246152477507386,0.35937889447269605,0.36001874856976396,0.35793169145452525,0.356564198462366,0.3600688259005293,0.3640388236388441,0.3687359059191078,0.37681035952134606,0.3774306509083489,0.36855822199268784
128,0.5663809459285959,0.544813349002582,0.22150276024986312,0.21037194473724125,0.20278037395487924,0.2018791377697563,0.2085354680798515,0.1993563682474823,0.19211150183207432,0.18709524958473758,0.19187503127469377,0.19183220634908849,0.40638863424035654,0.4129653424784195,0.4070912241618455,0.41350937594761544,0.41011377969340684,0.4326039050047845,0.42787392575973787,0.4391432631272019,0.4368496636521238,0.3327311847336313,0.3501505433510525,0.3512702175814209,0.3670779227174887,0.3683463713211507,0.36116503175096587,0.3587371894775328,0.3636019498390685,0.34945673145122275,0.35849203481782704,0.3584174942012929,0.3613234942839249,0.35582479371435843,0.3641834250525286,0.3744564729966783,0.37714213529561924,0.3796574233411868,0.380070159872115,0.34877005054863336
256,0.5632717624103207,0.5567850930342979,0.538980500215813,0.5254665228348894,0.5099752319351912,0.27487303343721975,0.2491380661470552,0.24749345843303217,0.23899797590988492,0.22334069518621197,0.21891411204155106,0.37323655934830713,0.4174690540127636,0.38224971536974117,0.3750143652944333,0.37595413360438135,0.3723708613228975,0.3776441707874926,0.3708025275616895,0.28664500188257797,0.3007684172406344,0.3323422876785401,0.34820695145462793,0.3572709643581464,0.3639303495150862,0.3681775760946991,0.3568273352384666,0.35724874441814264,0.35219622098214404,0.34811219600944676,0.36139985986535855,0.35874919053585036,0.3592123250977088,0.35947069031349727,0.3679134634738107,0.3702225436039967,0.37835228820539696,0.3864341293650076,0.3775215396258263,0.35178287283018683
512,0.5614634532970719,0.5470308577820823,0.5295499545122814,0.5149312017143691,0.4998974079257717,0.48497812929395046,0.46079485371714574,0.40042989231310006,0.3851297478746055,0.3720143137515933,0.3546484318866864,0.3506129792446943,0.34016299643808146,0.3437335941909013,0.34009502174739353,0.35229613511855074,0.34326480385256153,0.3432832509841956,0.2624948683771107,0.2767552639385019,0.2938754940584474,0.3279816290342266,0.33571585870355936,0.3481470515359517,0.3626073715802059,0.36422699675137515,0.3557089644251973,0.35828891707760685,0.35191235094037593,0.35243866801617096,0.36111642276881323,0.3592371083483171,0.36276340137334184,0.36545829525560397,0.36687064961941623,0.3690930742743028,0.38754612053570875,0.38218862040565393,0.3826873412322504,0.34874316442122877
5120,0.49743848522491896,0.47919455837824976,0.4716719421070326,0.45637716823344693,0.434552602905979,0.39223752184162103,0.37937584630559845,0.36611938886645706,0.35055721406743123,0.3335257468810122,0.33333829534385245,0.3148791260000104,0.29241632205197554,0.22902051959853414,0.22298113074264125,0.2240264162790218,0.22892259609386592,0.24771818449222727,0.25766459473689024,0.27221547821702585,0.2886670072600612,0.32058976053532756,0.33405333759460537,0.3493424728545784,0.3580057754833564,0.360813556236473,0.3533574694074742,0.35448438000799437,0.35138511757839525,0.3469549494640327,0.36165086043092926,0.35903032317263855,0.35994001667925574,0.3619474691413943,0.3678995427959341,0.37188121860168605,0.3837969454774378,0.3828676549000235,0.3832610440481401,0.3465777350578096
5121,0.22888535593256262,0.21677659504606447,0.23379140185891154,0.23273036536299846,0.22998054241461766,0.2215998338990941,0.20800047697138482,0.19719721086300443,0.18909462956557993,0.18518021374729102,0.18273304470748566,0.1777514945087177,0.1778247676242745,0.20153407126435924,0.20931985119450078,0.2334805357353966,0.2458365747748359,0.2626546984672019,0.27536047019943904,0.2964848778231423,0.31529824446422217,0.3624399912919443,0.3836752214390954,0.41174588468242573,0.43023813882971873,0.4349255703257313,0.42680865144021574,0.4241304316758183,0.41930280381195917,0.41103383181535363,0.42576654083546883,0.42513745310108303,0.42661673988004695,0.42861445451074676,0.44028577120931855,0.44563868761772935,0.4556631219218222,0.4509206010096084,0.4466473491952665,0.3733440236828843
