,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2,0.2917724775285688,0.2939309179191063,0.2493882764157907,0.27296005237154475,0.272355578374823,0.25604876069981436,0.2715623448424113,0.17198779325895433,0.23374346176567448,0.19164895598409024,0.2567155765178973,0.22051542981472963,0.20297077822427256,0.19227068364968913,0.2838089426598278,0.24490850056733313,0.20814864502904723,0.20331818584087413,0.15275920236995205,0.14575990523374888,0.19211486002094502,0.16022922091763142,0.11385176214171394,0.21295930098203136
4,0.34655197596241344,0.31567948594823153,0.36255690253709627,0.34685312487092873,0.3239103679280965,0.30795359448318893,0.32483381259964594,0.32697708616309434,0.3070304201160643,0.2972065562765954,0.28432417267277554,0.32985799682663774,0.31278628024679334,0.2961101877853608,0.2907822562105193,0.23659464887335094,0.23114071191296415,0.2590719530502748,0.2789870851082232,0.23275886644480537,0.26375673647921066,0.25774868919230043,0.22711800252110007,0.23083801448079497
8,0.4101866633873347,0.4267715051982466,0.42655368106474545,0.43554001172369916,0.394268761093141,0.41793834601779006,0.40316227604465105,0.4018601898511442,0.3840735104275902,0.3914913602212854,0.39173261150184,0.3976657546837828,0.36547474488335313,0.364870484340584,0.3739122723052534,0.316267322478536,0.3323665303202989,0.3370927417240433,0.32591561672195846,0.27227425339440914,0.2752754205156802,0.2639110528171793,0.249163270889309,0.2960132951026515
16,0.4564741749298308,0.449081868904278,0.4433625502666357,0.46724563674470476,0.45792287836663065,0.4641418616056408,0.4435270465441276,0.4346759670965939,0.4094516987841887,0.44171147586285686,0.41549044165832066,0.4190444752476181,0.41071178241894196,0.4075212533038137,0.38794785934169285,0.42693136506763874,0.3887263910622546,0.3654636509483595,0.33136843810391403,0.3313229467855084,0.3445365014147188,0.3491180377162474,0.2907087608955624,0.3639437245863434
32,0.4892732230802446,0.5003693182185739,0.49738948453042187,0.5005682439494945,0.4728806255242227,0.4699385881002531,0.48067216203123975,0.4666640263790322,0.47740198877095613,0.4565871140743676,0.4809535254803975,0.4397623083649921,0.44885736504448304,0.4436794936582774,0.44928485607371677,0.44427413590422626,0.407890248622951,0.41091788267069673,0.4082649088814314,0.37600201872044725,0.365277010324474,0.30894162816796994,0.34211452337287446,0.3778967267488635
64,0.5184616913301245,0.5275161061358475,0.5192344252498462,0.5078664313487652,0.5165906784624711,0.5130418264715539,0.5174190446979589,0.5090627826978704,0.4967590040410338,0.4958213546428903,0.503442209931748,0.47093437127544985,0.47218909005458576,0.4705743212002007,0.44184490774793744,0.4508403732819019,0.4630369647807326,0.4181433558889839,0.41949314327586484,0.40637381331130235,0.39401177259734665,0.3665344596364433,0.35623253493315066,0.6242993819838817
128,0.5326646111591729,0.5222038407640665,0.5216179123997438,0.5252229900017324,0.5227649492263334,0.5132262886250327,0.5085348896098361,0.5051944807051819,0.5094008831375406,0.5043452786892424,0.5145565345837423,0.5035232439912979,0.4786565701071641,0.4820649279372243,0.4767677973225159,0.46739296464449254,0.4622702416983894,0.4520235810227911,0.42285836988990216,0.4219604483700561,0.40001637006676755,0.3757503011609363,0.380827300891671,0.666216293176949
256,0.5347484858612597,0.5269925631164798,0.5271848182839683,0.5325227007267869,0.5268400793508826,0.5201507755756025,0.5177590647571881,0.5081055270660678,0.5167373644272281,0.5134726207124872,0.511739004958383,0.5038010820102427,0.48997880467613,0.4789335725839701,0.4766379045928277,0.4742366873052363,0.4808152137760762,0.4495685818004106,0.4314043581076066,0.4374211827712312,0.41883598577963405,0.3962193007295689,0.366212934813873,0.668204847236507
512,0.5332571911518318,0.5306224812369634,0.5314005983380262,0.5368359438517046,0.5295019016343828,0.5286370310968596,0.5217825438294481,0.5212570285040656,0.5165348537266059,0.502049127357137,0.5166086468345731,0.5098076157032367,0.49421994982252415,0.4899280538750182,0.4854752557825838,0.47378919603928366,0.47917494811133926,0.4614200380723802,0.44686293988118986,0.4273650776800737,0.4216938938464827,0.4000261445496538,0.3804468313787731,0.6747698705349865
1024,0.5348528554392444,0.5301372527244518,0.5289979997490099,0.5338310451549422,0.5296955546779083,0.5276444365975891,0.5223466187682414,0.5229283871932808,0.519644935205343,0.5094044887236813,0.520364057220338,0.5065449313416983,0.49223447448455016,0.4920780231997688,0.4901718203611526,0.4794385172844831,0.47748389330238244,0.46300530480230034,0.44368379104048844,0.4268698158338282,0.42146376169879196,0.39481950681032374,0.37983460331020463,0.470359749882659
1025,0.48388885285779343,0.47544705554226774,0.47055578014923266,0.473059010409779,0.4714651506649694,0.4672707429861935,0.4599068166345281,0.4602273449958715,0.45398239878778884,0.4396928447092525,0.43759295271526716,0.3665689509391895,0.3424182058126933,0.3402939772576152,0.2928087239017271,0.23587090877597996,0.23431286490863765,0.21255755072247004,0.16878355879320314,0.14495156443285007,0.12970908417473861,0.07150943759833893,0.07016872765138839,0.4451475541500026
