,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
2,0.09894683026084568,0.11944338942722936,0.1261950510588789,0.12287615024913086,0.1252206723289806,0.16541690114745522,0.21202784567850327,0.3010642791778581,0.13176410334349356,0.16130042819020607,0.17618214366984356,0.24337585386234364,0.23377072357041523,0.23649099858002184,0.2822970360926521,0.2571174184060772,0.3506808302367471,0.35419875069674983,0.37499573490556204,0.34051032387964175,0.3499720759999437,0.4003121678639583,0.3883209825300968,0.4102989221893787,0.34700342100325754,0.3869013665982627,0.38509463807868416,0.3494831800519736,0.40246956826967506,0.3870758801744801,0.35453959999497703,0.3748280957664531,0.35850358231448265,0.23929731515318348,0.3396854074616432,0.34534612959770855,0.31534894028816274,0.38600122079370075,0.2585379071005033,0.3871387809304145
4,0.10205687279741991,0.11664356016026271,0.1207429970666038,0.27186216742667274,0.15417326789821612,0.2008319944631342,0.1577509004382269,0.41905442611559507,0.16504578233508257,0.20999367431118907,0.2386291340686838,0.2539778943614773,0.2695878511943732,0.3109321384985345,0.3320097353517246,0.48959981267470654,0.48850877467835735,0.5370853958936215,0.4887645513856712,0.48353603228054964,0.4773832621720354,0.50853604413043,0.4894329867395873,0.5088568405054827,0.47687147510443045,0.4754546303368739,0.46219750002882015,0.48050301276074736,0.46507868634621724,0.4700095498839065,0.4602990123198879,0.4087450680406206,0.459292093976819,0.29495027255643086,0.27608537168955044,0.26704693004276,0.2670914340628006,0.2958656424559686,0.27707546701824937,0.5341550416594986
8,0.1072214465803552,0.14068998839522975,0.13172755726897598,0.15589137779934242,0.3885692937957123,0.18403973065764478,0.19082785131662428,0.1739292868600136,0.20390339950197195,0.2405946712944985,0.30271197935775795,0.3178102430423829,0.5733489198215401,0.5660677776360393,0.6044697714970778,0.5793660268881117,0.585441847282749,0.5743271629884267,0.5641307440579891,0.5487148176970666,0.5620107601986665,0.5669241432866474,0.5867334717787303,0.5472425434241883,0.5285997915402781,0.5301997938380584,0.5183429979083414,0.4972876645187489,0.4817402487994596,0.3390838655807158,0.2889943115577481,0.3533201925947235,0.29934541792205954,0.30246478137985805,0.33078517155096093,0.3066115788284237,0.32012549665074524,0.31379206697642276,0.30445045371936197,0.5241075215249563
16,0.0996179136818386,0.3276834488929531,0.13483416373235377,0.38083061097551696,0.414425811029844,0.20045029254531652,0.1806816494505952,0.18319278442902598,0.2272079337195134,0.26919121839315907,0.5978907748342659,0.5837168033859121,0.5997952642177148,0.6120590240753899,0.640371442556677,0.6333983237167999,0.6255573512882613,0.6211414909826889,0.5927873356656421,0.6022360009284965,0.5682251528438861,0.571534748767418,0.5550243048133562,0.5281637257583396,0.517148096582125,0.3257510036179777,0.3337080786691094,0.3277513136292986,0.31470745520168414,0.3116547355288888,0.3229879220084896,0.30906115541018214,0.3088534130687699,0.32441181241538003,0.33426267462731124,0.32240132475525124,0.3375931458408695,0.3112677420583485,0.31169147173278994,0.3396535504816811
32,0.10163829952348867,0.1484323294880216,0.1413049643386515,0.40051136389930364,0.42669886890158876,0.4927601364157223,0.5306779806912327,0.20569074169657608,0.5780595516837752,0.5902401746051043,0.6056999063178506,0.607954087161219,0.6070686202613524,0.6197665783631408,0.6447309352268192,0.6405845386534598,0.6065432125995966,0.6112321926192632,0.5866149409977451,0.5541599445657777,0.5350613036743501,0.5170161880228282,0.496378434304516,0.31354837837461413,0.32342957424072377,0.3080395192202551,0.3307340656889522,0.31563689696631914,0.30686729139570446,0.2993523129756071,0.3105552516646228,0.32209106338061894,0.33284578693759515,0.34440708057241626,0.32795548738934793,0.33420369824929863,0.33551824097116895,0.3466187755160681,0.33217142092134194,0.3336742608367098
64,0.11004453119071553,0.37764319265198937,0.429755253719127,0.4209522197377417,0.453443363659736,0.5059757435259888,0.5362602526947919,0.5347548563409659,0.5794963090394288,0.5808558172619827,0.6110853898280175,0.5949117910015512,0.6012984152129178,0.6092950765754562,0.618767459906228,0.5981944068783446,0.565244776256169,0.5349822648279696,0.5173644317505742,0.4957245375537913,0.32442794134296427,0.31320240016446227,0.32080641182251096,0.3109652530812866,0.3094474318867821,0.313282357587744,0.31163352808512024,0.3010187557894359,0.3132799821158075,0.31682510711266426,0.3192998975995383,0.33135034374246153,0.3167409301914973,0.3379936591140802,0.34381444041178316,0.33824889292182886,0.3342644453503652,0.33474623549896493,0.33445209847048585,0.3242591774625622
128,0.11205762797575816,0.38242742062066176,0.4455522153996673,0.42954031130568004,0.4608873161561471,0.5100109693871497,0.5338447115634022,0.5320138892985701,0.5766000154535447,0.5774955546293078,0.5902343676414021,0.5837473157158968,0.5715810761969682,0.5726136574253837,0.5595774362431272,0.530709704809698,0.4935572847808625,0.3130296458577215,0.3053297448503368,0.29199854365631045,0.2928987401916908,0.30510147734503396,0.3027445327152213,0.3022463459710999,0.2959814220876811,0.306182381216169,0.30736416590563675,0.3019088499345404,0.3119342119783963,0.32590215189645927,0.32211711568759444,0.32182688432898204,0.3316691632300685,0.3211340093317772,0.3382438121149291,0.3380585046874438,0.3406612270515686,0.34259930519587056,0.34291768715682397,0.3137810509257549
256,0.11924377648166953,0.39695667745609886,0.45256010959100795,0.4445995160009231,0.46400941930964085,0.5111922844799474,0.5246821355004831,0.5230156657431865,0.5538321202756804,0.5490109132872676,0.5599395639973024,0.5445025493098156,0.5240250466053794,0.5124705907562193,0.3453708578711458,0.32539115054425855,0.3096318367723744,0.2886711136977728,0.28357954354108555,0.2849299225980109,0.2898841331077123,0.3012186436208515,0.293922080338845,0.2927558931309737,0.2884905809364311,0.3066876237096923,0.30265171292460746,0.3030536395692596,0.3100101003262802,0.3173666986791753,0.3177110344463392,0.3221269268219281,0.3269535330266902,0.33121302451323803,0.33952860569739585,0.341556944903138,0.34510594120912946,0.3402049806711113,0.34253118619010847,0.31655094054160304
512,0.12291152805876164,0.4008070357071438,0.45768759669057607,0.4499349153081783,0.4666294205405129,0.500976561690292,0.513963262185641,0.5084313011658246,0.5298066818665128,0.5130975824859552,0.5118921461593184,0.49302966657868386,0.4635089506671451,0.3178362403721874,0.32248379967482826,0.3089930295322736,0.29097489163677487,0.28427329588231326,0.2813964115285582,0.2780374186167538,0.2832902562813304,0.29348376567904233,0.2909054898303527,0.2926226009795365,0.29239226266745394,0.29989195743397346,0.30413072023628474,0.30536086651063493,0.3102732623002509,0.3120195113501407,0.3177480730246816,0.3226261493152113,0.32190533675220373,0.33108104036033104,0.33604423505608344,0.33756311456113247,0.3451505574742278,0.33898134461011065,0.343723217249848,0.3103094830931725
5120,0.1464789470737026,0.43992887315854845,0.46477327212550734,0.4445090281586519,0.437349133542677,0.44638933904037503,0.42596827040211765,0.38154375422315,0.19249819292817333,0.21319989940867864,0.25936780811535215,0.2608231935691614,0.2671823915017419,0.2900676010906798,0.3019514434978838,0.2928377816273919,0.28210744502724866,0.2746202804743189,0.2732233738628097,0.2707556006701911,0.2761583584656742,0.2871166098009389,0.28862153655809475,0.28577277531809503,0.2892756045446188,0.29684648706985933,0.3010068349061597,0.30109631941505743,0.3072819681626309,0.31292669881404,0.3155105708806089,0.3205726397279473,0.32368914895427736,0.32748080762154935,0.3359171507435546,0.3392726022092511,0.3404844983534972,0.33964395009317017,0.3410181777887945,0.3082498343884642
