,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
2,0.12238371514576846,0.10023440477188611,0.14211963537008207,0.2730331330670026,0.1262181483429055,0.11281686958139502,0.32459906924172544,0.33336352986540724,0.19340869505734942,0.24872200807870376,0.2630295374014886,0.3858116847054684,0.37157710321664444,0.32252781270537584,0.3360769144028973,0.38800956205343945,0.36028452654079496,0.3745639991805729,0.3408750012001288,0.36318194028654116,0.3372164674620651,0.32887205075164255,0.2643657483832672,0.3915222665543299,0.21799287791042474,0.4427470464749532
4,0.12422055282940986,0.11178306052949068,0.1513879434415695,0.41270241873885705,0.1386377112128856,0.17531683277534738,0.1603554507932922,0.2255517212409482,0.2241781143292147,0.5060063932989012,0.4856726604784361,0.4949871951879932,0.4622576175654655,0.4607398994531569,0.49229902455561886,0.4788799629699589,0.41817161873638253,0.4489656288387572,0.46888405952697404,0.44677909282304984,0.44822714391871743,0.3173055159598391,0.2910762855753715,0.3240763554613558,0.2772403229380693,0.5300144680848493
8,0.11468303758584142,0.1391998596599733,0.16984297346256752,0.4461231464498451,0.1612339745345865,0.1898895032502641,0.2336815689245443,0.2744709052096068,0.5408875826891675,0.5895558790117692,0.5633028359655942,0.5754107492873705,0.5554465478134613,0.5344159174994358,0.5397438903071557,0.546301610804735,0.5555900084508444,0.5334395206492134,0.5130110896514538,0.310467883776814,0.33519739420037603,0.30822552302524153,0.3067850295126657,0.32289901017845785,0.3436105300840123,0.5633068515898031
16,0.11710468118322805,0.2843436620799459,0.1666355663558983,0.16271650267593235,0.173550239881419,0.19945002414924057,0.5507146924724493,0.5561021574514927,0.5650477289119292,0.6041244759201343,0.5792269987851518,0.5875306384695942,0.5529938879286878,0.5633613339664062,0.5643756879718722,0.5443324155815659,0.3220983654046442,0.33681185838960426,0.3503971392716422,0.34017779904141177,0.33190186097907937,0.33978612792989343,0.37083713340020885,0.34300909357599624,0.3472183748702818,0.362521330016651
32,0.12459526577434599,0.3100157492306152,0.16930723925549876,0.46229342197703954,0.5181569574519076,0.5203659424791651,0.5527374761801683,0.5783718472137399,0.5703654668029545,0.6137603407414475,0.5921913693861548,0.5682896754263692,0.5631559644528845,0.5416474725672807,0.5375153448605485,0.319010555038526,0.3119748767593187,0.31147971341383834,0.32235067016418906,0.34054767170457184,0.34653719626623775,0.33521186274273335,0.34624566149052605,0.3698497456971887,0.36968483480019765,0.3632599299852389
64,0.11865624232580634,0.32272368568896614,0.18138199905236013,0.47457385084228154,0.5157847658199645,0.5209945193840023,0.5578026196806819,0.5628803776382354,0.567368949834076,0.5671922646595984,0.5652390036531989,0.5420901029350181,0.32543079366608396,0.32215811949440565,0.30985552055603316,0.31832124897601455,0.31692790984127145,0.31266802893309475,0.31350068603729425,0.3369509643768898,0.3361015647920087,0.33378710148048163,0.36039154189514105,0.3697886316993164,0.3840431905177046,0.3490066264789253
128,0.12278221717080144,0.34213874539819406,0.1956358889818327,0.47343987796598486,0.5031618149053393,0.5125766760800868,0.5382877374636659,0.5494710011975587,0.5312659752809042,0.5374550091754287,0.3415388711581246,0.3190329124214577,0.313496560100096,0.30633712397766577,0.3095822794340195,0.3121935186782406,0.31563162144860485,0.3136128826313736,0.3120714808118795,0.3343112332137237,0.34665901920192543,0.3455124080518318,0.3562822022258478,0.37311815040209134,0.37928389698686116,0.35000282198290567
256,0.12753544488709537,0.3557360223562617,0.49426414459597706,0.47168943232536437,0.4968731406528272,0.4947024500929178,0.5117533791979215,0.5224974646722815,0.503764270781737,0.33126450605258295,0.32997755232543335,0.31652287011430336,0.30787030865033754,0.304545879547219,0.29864476365513787,0.3107440913753539,0.3065810779520164,0.3100605327179424,0.3240014994614131,0.3300560207836632,0.341686910935721,0.3413917041431201,0.3629597706658042,0.3752582486070564,0.3752548423131609,0.3428255958137278
512,0.13326560319031486,0.37151079616681454,0.4919300429807744,0.4659948350890128,0.4818964893384182,0.4729998383974375,0.4818918895817659,0.48682102133856414,0.28356907268069814,0.3174154451042558,0.3219778875153766,0.3120794242247731,0.30538793360456123,0.30168530130309407,0.2952702832160793,0.30318129197922367,0.3059661353856228,0.30709417301815145,0.3186942667915071,0.3334296903094474,0.33985602453085584,0.33711638610342937,0.3652009035938878,0.3720868194774696,0.37327649797242735,0.3412331434997693
3200,0.15504172165432933,0.395294729478231,0.4746155808058948,0.4395679778092931,0.42221101140897316,0.3860562346162915,0.21189463141139192,0.2718042375232959,0.2690439941102679,0.30920746111617203,0.3184457401986378,0.3028728356883772,0.29864917018799025,0.29429439948612096,0.2954153610985803,0.3019295900723543,0.3026267807774939,0.30612067850442237,0.31782603523479386,0.33131454215046985,0.33786401607237765,0.3395373379047458,0.3619681978256309,0.37437721882304414,0.37384946088722204,0.33859081427489346
3201,0.15209599901015636,0.11498991328301754,0.17409589975859463,0.15134398003037847,0.1600919337584245,0.15347796016118814,0.19877677829284934,0.27487779125323913,0.276246205113015,0.3558638144998691,0.3694175724455459,0.34785462796263994,0.34004857290992374,0.337051620705107,0.3339806852629394,0.3324084595761576,0.3231349744877209,0.3298038924180244,0.3399984176948327,0.36497042554816195,0.3780377523557082,0.38303653789762965,0.4118586520233027,0.423611325772305,0.4193791121255061,0.3468149707141552
