,1,2,3,4,5,6,7,8,9,10,11,12
2,0.19529395388447537,0.2643721784215755,0.29755372336807323,0.2094730267561682,0.23731742228879596,0.3850694562435849,0.18911367228323472,0.28984141355501847,0.28740490321426854,0.2745186162312974,0.24900555971102228,0.2338007617222987
4,0.3193770832571082,0.3180774481291481,0.32072035651466324,0.3336916588206612,0.316349540837981,0.3499171308988168,0.36222738311755553,0.31584061029256005,0.5337074679277891,0.371162071388821,0.333649633354753,0.3588135962918449
8,0.3624558544965347,0.4050653337309347,0.40128521797888733,0.4568973296346906,0.6411208569929719,0.6006049748664612,0.6207125384769889,0.6166029926433038,0.4304696110459562,0.6324892005983335,0.419246525514432,0.3964835118512222
16,0.5951851725381042,0.6226947907783046,0.640902121154716,0.6503367741110752,0.6723936884767046,0.6751665560226564,0.6993838464333907,0.6810544804813337,0.6913060919101683,0.690660162835689,0.7013056788236198,0.4601866412727862
32,0.6215509731180011,0.6643554304695178,0.6894964125925029,0.6959596322708866,0.6973740803486331,0.7064679160767815,0.7110561091974493,0.7197504395671914,0.7105066329883102,0.7239504228474073,0.725555490521801,0.7121007854035164
64,0.6498574235744449,0.6699287801363437,0.7040652877084641,0.7139124229263349,0.7184721951402371,0.7167360733434148,0.7180331428700548,0.7202723676321567,0.7273792642551494,0.7323332937983291,0.7407238019946091,0.7293255821029765
128,0.6655781960586421,0.6961346265483767,0.7012190806162071,0.7163182285170012,0.7196436280865216,0.7212258046412803,0.7266374045984557,0.7268913052098042,0.7309832812558781,0.7362855316196493,0.7464785831983545,0.7473733526937215
