,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
2,0.08365051131717657,0.12161537710902284,0.11913660994010276,0.13123757552187584,0.13101810207324044,0.18665236723829906,0.3331114320471292,0.15828100864811534,0.14577146647469727,0.15644285609379743,0.24008756388334518,0.39542121317108825,0.2331956967209872,0.22729646529077796,0.23782818998801922,0.2673394910589996,0.40497757184006605,0.35076915106218903,0.3385943442674239,0.42257761751188105,0.3787521784040013,0.40427871807549937,0.3718797525437889,0.3500257428818415,0.3621761031611715,0.36807094099912013,0.39658313048533406,0.41646609860744804,0.40593593159672253,0.3859631582655458,0.3840434631128449,0.34157756134231676,0.34664432386564153,0.3598952423547903,0.36250028292296493,0.24188155831565764,0.3591141267071848,0.3521991530979383,0.2564063642909476,0.43703471451947695
4,0.09725174205013569,0.13046026475265654,0.12664312874799044,0.23269757835255778,0.15337805060621235,0.1767412683725184,0.14591582507254253,0.14161614069245798,0.18351416722723754,0.18804912641123028,0.23569942810703726,0.45710272205536695,0.2654371068430625,0.33192838975487154,0.32145779967194177,0.5074924605956395,0.5314961624057662,0.5160596516756815,0.4645376239349785,0.452174216181181,0.4649342452826152,0.532979311331003,0.5051950447885978,0.4769708280155484,0.489108378614002,0.4977177348935955,0.47008088276346505,0.4785907761775982,0.4775714604824366,0.4829390466326807,0.3057628137717262,0.4537748118616977,0.4302451278026004,0.31474956542406457,0.29496791335622147,0.286293186929423,0.31367289479510757,0.29674457623533096,0.29110765692365526,0.5341643465457145
8,0.10872490269818304,0.1251268904378718,0.1394457381857658,0.15366266283979083,0.3562047554267149,0.20712260379328237,0.189236401945666,0.17699404653328937,0.1974247018157649,0.23769789867384028,0.29277165096265273,0.3148747553149045,0.32881006170046284,0.5677781833652437,0.5991848664308024,0.5724015767703831,0.5652383943228854,0.5682775987744414,0.5904006002812161,0.5695991560493948,0.5644294464823886,0.5694854678409011,0.5697419592514399,0.5229187593161844,0.5370322421319876,0.5276518172828151,0.49943704742034056,0.3592022115889339,0.48861363217873605,0.3270705107025907,0.3202167633362742,0.3222992436020153,0.30286424550538604,0.3394969754982647,0.3287968374000874,0.31991998740358024,0.2988310927417202,0.2867089953097888,0.29616943714084515,0.5348857982183366
16,0.10876068367373552,0.14400683214249083,0.13497479762685405,0.3808128235699366,0.41225665696307995,0.20842700590012364,0.18099334939453918,0.19145640073287593,0.2276824439743676,0.28402975159557886,0.3295546335642663,0.584305356910157,0.5989775864605834,0.6165974795965731,0.6359418478487026,0.6345508765862277,0.6151884323204994,0.6176597844434615,0.6023592414204763,0.5822866203836412,0.5895388858099989,0.5787096223718141,0.5667816768197756,0.5224328321354561,0.5230558196945603,0.5032333058442648,0.34431934846084883,0.31460895214600343,0.3069732598930834,0.32995395795615096,0.31405134160625053,0.34147596582075923,0.328947206835311,0.34231662174471306,0.329441499708915,0.3149933044216134,0.3226711481297922,0.32289717073394003,0.3377723187323414,0.3413412137287103
32,0.10638368383003283,0.14891402113585642,0.13801673261124348,0.40496106723514574,0.42899996817909714,0.4937090034474946,0.2025663180483169,0.5325466341219579,0.5747412441693325,0.5808414469393719,0.6162127921711136,0.5982798375053069,0.6058912520712999,0.6238373538375924,0.6312262421156724,0.6301716997981006,0.6072278433118455,0.6038449605284639,0.587880178742293,0.5567432691513505,0.5439716668381002,0.5187352989666125,0.3208312065266966,0.32488388763969567,0.30842461862194637,0.30808160195404993,0.3035210692226136,0.307467353474442,0.30978129679355865,0.3197967904351942,0.3098610434710176,0.3441678588657631,0.32955857817629586,0.3260337489184528,0.3278196410901681,0.33920943573032275,0.328661023170924,0.3307287649733678,0.33963996424826226,0.33882620132385943
64,0.1063317166590095,0.3731158478061999,0.1454401854949644,0.42079659769195843,0.44717246135472727,0.5032317229598791,0.5234938915385238,0.5357338256646547,0.5854273683400322,0.5854369749309563,0.6103945993818851,0.6040176506951718,0.5964635216570738,0.6135901108031482,0.6160428508629628,0.6048661820988919,0.5644888561879554,0.5485743762226654,0.5243042418966927,0.496576337808479,0.3119797582739731,0.31262339469991607,0.3023158917468244,0.3060806436702527,0.3068464756642803,0.31032801039984786,0.3156180191801778,0.2996166523773265,0.30058130243864783,0.3211579587619566,0.323508370271265,0.32196607049130893,0.3173029824285355,0.3376802296799607,0.33358317053627157,0.34231238163038863,0.33854789084852327,0.3485926896130937,0.35098655599476014,0.3183817261549877
128,0.11279864235844549,0.3829751490139016,0.4478093466845536,0.4310713476376981,0.4586105099161377,0.5111271279540137,0.5306102877585469,0.5349285997033917,0.5768508762854719,0.5759506869573162,0.5898791899179457,0.5808891785775017,0.5680841931723244,0.5678482728821207,0.5522578237821189,0.5273648433215928,0.33594920472504664,0.3206338293194299,0.3065168966861374,0.2956913808584522,0.3044715901509512,0.30648992122082974,0.3012936027029901,0.29634759295465085,0.29772755889251323,0.30615219874921124,0.3102470748410629,0.3099451951943145,0.3062349119031965,0.3157543144595886,0.32207511771027186,0.32263709206298435,0.3324141497133709,0.3315836233332003,0.33609982155754037,0.3374683155923575,0.34046032443320234,0.3403221347321025,0.33765507533344713,0.3200515527216986
256,0.11452513169674025,0.3919660858033933,0.45245454884098163,0.44241244395779716,0.46762974620447545,0.5047488454861669,0.5272188056293123,0.5207771740100332,0.554120196071041,0.5517311287382722,0.5588439514421711,0.5443795149822275,0.5248507945530916,0.5083436996250384,0.3410648534070952,0.32867554172553687,0.3101653489854428,0.29672960411905625,0.28520744735794284,0.28718947745985857,0.2864880168610934,0.29924190278094287,0.29686085753373015,0.2946835004148884,0.29473037761615,0.30124005493829636,0.30236152279887335,0.30520599123809306,0.3056933317902628,0.3141847345491681,0.3124295058946582,0.3226480439736191,0.32818681529051114,0.32971713004715797,0.3338114838558837,0.3410798438490937,0.3423849148448505,0.34391022209749234,0.3402417168750124,0.31586388396167747
512,0.12367682860680158,0.4023147204857187,0.4568996547108869,0.4477581171239097,0.46420330775725543,0.49954477518719603,0.5134754291296465,0.506462577830041,0.5309167992319642,0.517115776877639,0.510856536044125,0.4935037690861854,0.4671235301568797,0.31955999459621776,0.32239925623918697,0.3112110857927698,0.2928380175710847,0.28512445015524,0.2818543026427188,0.2805535496456122,0.27951645570773215,0.2943470103481897,0.2918934891544018,0.29293461933293,0.2900641993782152,0.300877906567682,0.3037749102753601,0.3018759529697575,0.30919679096353925,0.3133703554223054,0.31456958849146477,0.3214048910168626,0.32610134105965816,0.33100687386574307,0.33847995968142924,0.3408174767533891,0.33892888035383156,0.3439219688863933,0.34248266425514345,0.310492596015243
5120,0.147444653154853,0.4415123662344347,0.4602970537581659,0.44378894175244654,0.43448368673123533,0.44740786902013246,0.42506823455189807,0.38073245610858686,0.19271488544823506,0.21190163870999723,0.2594129420821454,0.2612030125188675,0.26599589481056407,0.2909886290574143,0.3005497592867043,0.29266110103434523,0.2811601975313096,0.27443784789474135,0.2742519402998045,0.2703417416886854,0.27694859345154316,0.28752928906398045,0.2888140757743008,0.28544737918638996,0.2891173435946206,0.2988591585875889,0.30001232995019195,0.3002439991679593,0.30728982989810444,0.3135731367860823,0.3148226140495059,0.3198334350104768,0.32359617339501195,0.3293892530706051,0.33513798258749394,0.33965057713300845,0.3399847787749582,0.3411114121989073,0.34194932384573484,0.3083393761652486
