,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
2,0.09704603580144078,0.11147147741203542,0.13316997956397275,0.13520915843529202,0.15545724140454667,0.11580687404620854,0.13704333659827939,0.3565091907744128,0.19504892063268922,0.21365721097182683,0.35182930105121746,0.39506683032589784,0.3283362546952563,0.384366412760434,0.32636772377957174,0.36941219842706663,0.34078226616598717,0.35458499968476415,0.3476662922093109,0.35877602397679925,0.3779458809212967,0.3775428135003433,0.2869204970686085,0.23984125470304543,0.2748657810320597,0.4051532697161786
4,0.12601495500907497,0.12358631327594488,0.13549782065381138,0.13191573267222254,0.14397616633457014,0.16722271796227897,0.15664733910043438,0.1874285257776398,0.2429030410276485,0.46704579243688293,0.500377626643563,0.5033162663955203,0.4578437158216151,0.45837349645919206,0.4941060714846469,0.4989555733904749,0.4439394096884351,0.4517495078539458,0.44526794677340836,0.434390479809708,0.4413410053229606,0.270392600153424,0.3208746797247783,0.2582145107633985,0.3040343017316765,0.5111701080635375
8,0.11447373949529847,0.1748861645237646,0.1614374839871511,0.42748954828625774,0.18842815277338576,0.17095852440510023,0.2170661620971923,0.3036448823934595,0.5248349038599157,0.5671827994232999,0.5691393819671225,0.5689345530624504,0.5579109384521272,0.5383593864619586,0.5306954794666646,0.5186309087721884,0.5344048716694669,0.5006736489308692,0.322755171573023,0.3127436660670108,0.30527073601997623,0.3067842987744326,0.3256871178543937,0.3547697435962452,0.33606878236299903,0.5509719283655137
16,0.11971989252806418,0.18884093970005414,0.1570028054540394,0.17667806524214263,0.18912440199446956,0.5168610487639429,0.5356312617832216,0.5463195081646577,0.5653756585749378,0.6002242471893766,0.5865964429960835,0.5688477005856212,0.5907105844792773,0.5545529786529974,0.550066484136083,0.5335574879141943,0.5182573938714401,0.29660006186883414,0.32695710196138367,0.3446563172870795,0.3212373160177866,0.31713536390586566,0.3487443968261485,0.35322539820737947,0.3693590584097255,0.3683953567046064
32,0.11415700914019493,0.31377090076553255,0.18391015404669073,0.18126483582850714,0.1951241614728299,0.5209374622432174,0.5530597620332949,0.5778586284489698,0.5591923944621626,0.6033448446561497,0.5985531283386244,0.579999799135622,0.5644895754726111,0.548221074595174,0.530552224993673,0.3202907717714951,0.30741065826670033,0.3130981634479744,0.30693470715181903,0.33900636609512724,0.3381092050928154,0.3415526200323414,0.35787211681744496,0.3767293002639261,0.37075621845786305,0.3462118024252481
64,0.12009991077001568,0.3175338911287688,0.1852189190330255,0.47552740238717833,0.5126329154354511,0.5275774285888272,0.5429154522982393,0.5723748503382295,0.5569029411820748,0.5789910069873033,0.5641711980930887,0.5470796408586102,0.5221584433649948,0.31862747640071426,0.31582775250665895,0.3104328427023565,0.311401366363528,0.30623912452893537,0.32193611022375124,0.32667464070962615,0.34006477972183374,0.337589194742898,0.36277232141935983,0.3685240884631483,0.37492327270327963,0.3530837632702213
128,0.1215753193676985,0.3382641765754068,0.4916186133412553,0.47048856597607897,0.5060703500746647,0.5065604898811319,0.5307958059318549,0.5447419771808605,0.5361615686725896,0.5410020107987561,0.3472132551212191,0.31813355691373096,0.3083708024907034,0.30690748887067215,0.3074858326760926,0.32340241093674793,0.301773809967204,0.3055626006587147,0.31244837451793767,0.3286462549283256,0.3329871950939224,0.33707708239311135,0.3623324513637569,0.3757575054610715,0.3749776313812477,0.3434732681226755
256,0.1271473518731322,0.3588347716655969,0.4932861327913524,0.4706195261791734,0.49648227415936813,0.49624605558068857,0.5148106024173198,0.5186923159816402,0.4995531231258403,0.3336700646277001,0.33809682148501535,0.3108501331756277,0.30920573849814287,0.30332130967126403,0.29124729664764404,0.3127044306925381,0.30386529274471985,0.30533858930274455,0.3248899901056926,0.3318478436177155,0.3393879855471883,0.34464602281178286,0.3625788292655206,0.3705041068952922,0.37581062715268887,0.3491262865826344
512,0.13333541503480512,0.3629991457739202,0.49397911087075314,0.4697240328177196,0.4805138982406338,0.47672254423851845,0.48106907833127904,0.490263093918828,0.28217628560838204,0.3242555833299987,0.32568343667464256,0.3078362250949442,0.30449026406341617,0.2981117095851623,0.2964517338002321,0.3064189937979084,0.3057114169888535,0.30972675485835344,0.3188834959238672,0.3305727214359391,0.33825168759469537,0.33928848373956516,0.3602675974203046,0.37418671605288584,0.37542195916914417,0.34422884916500035
3200,0.15489280224199461,0.39589744833468715,0.4736085410549064,0.4394393638015556,0.42072121711817445,0.3843820308584696,0.21372202905660487,0.2705294818559937,0.26835421157893985,0.31103509012364694,0.3197224223576455,0.3049974628279461,0.2963534755119632,0.293805173675124,0.2951628646958115,0.3011711868685774,0.3022326303122417,0.3050098487264616,0.31853133772779474,0.32897133035986575,0.3367863512729091,0.34036050650684513,0.3613900189517239,0.37428773474233423,0.3745494004509189,0.3392021443829999
3201,0.15209599901015636,0.11498991328301754,0.17409589975859463,0.15134398003037847,0.1600919337584245,0.15347796016118814,0.19877677829284934,0.27487779125323913,0.276246205113015,0.3558638144998691,0.3694175724455459,0.34785462796263994,0.34004857290992374,0.337051620705107,0.3339806852629394,0.3324084595761576,0.3231349744877209,0.3298038924180244,0.3399984176948327,0.36497042554816195,0.3780377523557082,0.38303653789762965,0.4118586520233027,0.423611325772305,0.4193791121255061,0.3468149707141552
