,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
2,0.11061706574171844,0.07963803226057611,0.09561235029522487,0.07287901056013975,0.06657431791131703,0.0978931034379792,0.07355364229938688,0.08539068080822416,0.10624682045318676,0.061752249613889684,0.06897088046508493,0.1969283198096575,0.1693109341795427,0.11882875152599247,0.13821290490217594,0.10197735977293831,0.1516791575171161,0.22443385209436556,0.11811157203771128,0.10751706799245517,0.08204757400816477,0.10475312278323694,0.28016837729386607,0.1233878584282088,0.3329369917738066,0.3540939504642576,0.3760353303047292,0.36613701134052395,0.3748467811324954,0.3491665069647567,0.3717760083311258,0.37146656932334515,0.4185342435758135,0.4122284055692586,0.4127833611697884,0.3747864322335882,0.39473098395024464,0.3988190726521756,0.3888492283883127,0.3675748544953076,0.3709228130307204,0.3810498645154678,0.3823498753207639,0.3267226838850591,0.3497460694308041,0.36937236975728865,0.29557847378393187,0.3008608453189038,0.25320543303689597,0.23552985560407638,0.23997356184683288,0.19060757382686092,0.17575824906388873,0.17903405922503768,0.20208695834882479,0.22808645975152314,0.2061682230093875,0.19253610426910767,0.2214051711896526,0.22458607471839978,0.2068626236230916,0.1939398776127906,0.19270083190886153,0.43786439562564133
4,0.11861361211101554,0.09925876614848243,0.10019531600320317,0.10856723733420558,0.1140596147907989,0.11706807784082385,0.09360017666851436,0.09885342416016205,0.09120648667193869,0.11096985883037658,0.09276725190925257,0.3126811409884125,0.10431746535337284,0.2774965397802102,0.27341900408696534,0.3084839707067867,0.11265532832685195,0.09364912238584022,0.10756372070360128,0.09664597150846113,0.2999753990354764,0.12467252473481073,0.13773693546157095,0.16575124939519478,0.17059779856878918,0.4175036758862911,0.4541896718858613,0.4589008237405069,0.4583951895346391,0.4523882944776074,0.4591395117104569,0.5076070192760096,0.5019571665848224,0.49669751436582543,0.48470221032555905,0.4904296816195389,0.5080677302609068,0.4289947041149601,0.44172023784950787,0.43593214964291144,0.42840995546910143,0.4270489474924217,0.3581612463419191,0.41038774926293814,0.3573008444506629,0.3506704853657103,0.2630849498085702,0.3181580950577846,0.3017123798505976,0.2892497561113195,0.2587574813406191,0.24459462215298267,0.2633840347824522,0.2608108878456872,0.29571882167730357,0.2574824072638674,0.28579255335541387,0.2794323475080291,0.2418959371366271,0.265984409163226,0.2708737030873844,0.25947226244980914,0.2594086896656513,0.5048022254607714
8,0.12038481392445814,0.11666822200295149,0.11366984268240042,0.1318738698471123,0.11302793839499187,0.1215339856978605,0.11033819633180897,0.12057617342220006,0.11558362091705703,0.36641327391623507,0.09546741214636716,0.11745878456113179,0.11763076002461477,0.10591594263937565,0.3468661590419207,0.3688422478031075,0.11896716571720785,0.11602689955727084,0.11378032388924401,0.10600221556519245,0.11266962239134923,0.12791469703105934,0.1269438928163078,0.14614120627636037,0.18949917449800777,0.4653398531070185,0.4891384001450973,0.5020513928747312,0.4975377969031586,0.5196309091545551,0.508067070534853,0.5178868706450882,0.5322982151927156,0.500187041407648,0.5306390224933313,0.515704922932456,0.47980423000836,0.4819203288142552,0.4581294688314948,0.4606877352806037,0.3219736073135266,0.4104917660707415,0.30724241208799324,0.3482450025292055,0.3077390506542327,0.3026375746287618,0.29765867707850147,0.2976149587738652,0.3053189372547762,0.31262668151896406,0.3239577322770042,0.2900026982494295,0.2968617738199159,0.2928006010246907,0.2773661244499382,0.3238949399594444,0.3217708125639548,0.2895703165426794,0.30960093502076086,0.31062549187290484,0.3146308509603643,0.3426349693449344,0.32751085035486377,0.5082696476662237
16,0.15069177439552695,0.1336055728538038,0.13860868784795277,0.13032240949601445,0.14050383798445365,0.1301540075486558,0.13537124029868464,0.13979088257548863,0.11512383079977648,0.11739345564680516,0.1132964766781573,0.11620243021115441,0.11508613707681127,0.12019400877985853,0.12215135413193086,0.37615238815567087,0.10651549159784914,0.11434114372136243,0.12029185210948555,0.11383528502537918,0.11137098143390073,0.10931088833039233,0.1253341062680577,0.15692781888331525,0.1905925604777078,0.20751095565809302,0.22301851750973428,0.48415604649098126,0.4985070994075879,0.5086276086089694,0.49612365578128415,0.49391106516788585,0.5267460729696584,0.5245885053417128,0.49205378743015643,0.48670937873898007,0.4696206184680833,0.4461806548615765,0.3664478660104616,0.33854034294106833,0.3549923828136523,0.317517093312269,0.31741598800382076,0.34550534348533984,0.33391548004724786,0.34063407061973916,0.329878478881602,0.32124157903926565,0.30632917942598376,0.31487383902871874,0.3046511665568678,0.3273448788566128,0.3319217237728704,0.32948700477161347,0.30203665353172515,0.338354620894084,0.3314306474429373,0.33206606633570745,0.3318749863052521,0.3234562175522891,0.3399229180038446,0.3249136692314472,0.3222352616283817,0.36477215267114865
32,0.18194003566518943,0.1607662906118159,0.1694724960505249,0.15562237450093777,0.15594684289287977,0.1486008711690236,0.14536500650414125,0.14367873296653794,0.13660125600225337,0.14041513460952923,0.12554618757788977,0.13328153740708457,0.1219588378228794,0.39258536698487634,0.1328113062087177,0.12347288162758326,0.13260603748667646,0.11196870698286464,0.12370672015289533,0.11300849022069988,0.10597353351686382,0.11921620543034109,0.13795755197722306,0.1591576540027289,0.18038602345706434,0.20901019685946645,0.4562236645773694,0.46698100581099317,0.46702818828853976,0.4833272198216852,0.4660635473900802,0.4758332335181027,0.4693945454681953,0.4686433144945371,0.4411563140979353,0.42400955062076684,0.3431717847697024,0.3505337227803447,0.339135935833935,0.33811459514630293,0.34317482225840806,0.34794019992952463,0.33763902429018866,0.3401760031204878,0.3289646116914089,0.3439484129057133,0.3347544133531725,0.3247242545511344,0.31106009020272163,0.3147480375168499,0.3233677844817895,0.32043229904502646,0.3498544500515669,0.32673274470737834,0.3303669854079431,0.3394483573532502,0.3463625960390739,0.33941253056338844,0.3435845831499481,0.34476770103581605,0.36264608467155274,0.34873022187885544,0.35493779048270685,0.3568457411372223
64,0.5372035968115798,0.5198301693299334,0.19627666623723286,0.1744432111651467,0.1714782648367972,0.1555208820615761,0.15852783094867912,0.15489937201394627,0.14891630726988983,0.1422281580152037,0.14200950693341996,0.1368117750441388,0.13533735832625204,0.13439678597517601,0.37784646157943025,0.13695188665551325,0.1336031538582735,0.11749246036917259,0.12014891833665908,0.11404929740834767,0.10960489936952089,0.1172841289605556,0.14014290958014847,0.1713731851370185,0.19743499858177696,0.42448690365351216,0.42686279708164565,0.4392264229707027,0.43572777659061673,0.45156434245081933,0.4368375457673176,0.4271885620185405,0.4230804547541669,0.38719050528559856,0.3219694676223425,0.342320351029489,0.3383632752171082,0.3410203700034938,0.33054057353511296,0.3392893335950024,0.35039091728758426,0.3343782160246156,0.3379980549970562,0.3421920297306093,0.34409850745508114,0.3436884602241081,0.33748351219874767,0.3366317944098168,0.3344378456388669,0.32757285773176714,0.33313654057933345,0.32782455009340805,0.33163109153905174,0.33295361091450015,0.3417767757033858,0.33414407512486216,0.33914040501980586,0.35392660224601263,0.35052215695796546,0.35435355266639684,0.3520716404216176,0.3533195053800843,0.3526197948879338,0.3409311832876064
128,0.5433712038841564,0.540642350145136,0.22057095675758445,0.20344404462062962,0.18392831483889177,0.17980911822095555,0.1623763062316124,0.17713565856329294,0.16170240064916747,0.1495957747094821,0.14308727023365345,0.14141209063104374,0.13959469654026338,0.14236027044817676,0.14232554778316878,0.13653281629632621,0.13005880312324367,0.13063921544472834,0.13450238337664971,0.12597683063160248,0.12111790014092348,0.1371738594316481,0.16956056718798118,0.39007686403851405,0.3551558826299173,0.3861721837609484,0.39105379004400864,0.40416415710441383,0.40486181969693913,0.40112364923575866,0.38409871516984395,0.37301092387507273,0.34452984230486405,0.31307967279274646,0.3238950544952176,0.3331864919207481,0.32291845148060344,0.33653326844698134,0.3348080642000621,0.3389013688611052,0.3467640618536764,0.341233566891757,0.3446836111618367,0.34266043981018207,0.3432300995132772,0.34001176340312783,0.3304365796344642,0.329000159013984,0.33174142843082105,0.33027279118805075,0.33359386130534346,0.3339152990807262,0.33415666947848494,0.3397116476072869,0.33864961235943136,0.34818015695584187,0.34709602088518665,0.35555454500503275,0.3555985221605166,0.35621286455945855,0.352380131073196,0.3568439818677457,0.36209415968758224,0.34198047757604944
256,0.5417561624346312,0.5248471843855198,0.5096376766858016,0.4999427572198186,0.4941814245698454,0.4770613914514299,0.20403405274919428,0.19882149534942814,0.1752395944313218,0.16483869020353178,0.16598236655053528,0.16241051348564095,0.15705979158264502,0.1554432863659381,0.1456177755020504,0.15016163411562197,0.14476439236297686,0.14284532028488225,0.1506115695749751,0.1437649119730207,0.1441448569120773,0.3200092817830945,0.3572237710381508,0.34920776504098433,0.36039343860754547,0.37792112057784294,0.37364576588670484,0.36936810902652506,0.36175680831186896,0.34950284584423474,0.32566399537249696,0.26703866055993386,0.2800932990945234,0.30179912466380004,0.31520177327315824,0.3242101813494962,0.32130919637834116,0.33369020650705683,0.33136400327877524,0.34089624071391383,0.3406910246783283,0.34344084075456266,0.341017376038382,0.3453681960597763,0.34313595797984053,0.33520977093602966,0.33650551642913135,0.33440102696920915,0.3348432976946186,0.334580747341677,0.3307778389707597,0.335666530436751,0.33123689834980713,0.33936875040943454,0.33035719259933316,0.3409021461783808,0.34992473378344285,0.3519368638865595,0.35440195777487316,0.3602113313095639,0.35990006431084276,0.3560956692655891,0.3633110610451178,0.33508988634220505
512,0.5190634531197366,0.5005222738715568,0.4896696222284813,0.4819292832210053,0.47561459388989635,0.4628051695736146,0.4458605136311466,0.43830404806327516,0.42920378458753394,0.41163423521069537,0.3742816318481494,0.35536267696845775,0.18274735709770665,0.3333264294377474,0.333448466540218,0.33029914816018313,0.3291746084501684,0.3272520201238361,0.31241337467635855,0.3180582840035738,0.3020058502808766,0.3121931796523518,0.3726887484893105,0.38183313343560976,0.3606289562272929,0.3431580198604773,0.3584811428758993,0.34915728225358195,0.30710203017219406,0.2594199333457424,0.25245045903416913,0.26424131671924594,0.2719534616007873,0.2993841287226909,0.30848262834752455,0.3239562669938548,0.3220005778290633,0.3319393737355229,0.3304714970102867,0.3366775972655256,0.3398090515082887,0.3426991780993989,0.3402295623387588,0.33980086639319074,0.3384832514395514,0.33609988340685787,0.3337808088851012,0.33716546468225217,0.3375341186847852,0.3308548803132553,0.3311256634975758,0.3348800270263734,0.33210508867364186,0.33372284003956143,0.3424471856540322,0.34337579130752277,0.3485831968882097,0.3542728553420202,0.35424626242619506,0.3612672778357153,0.3601103955140601,0.3595703272733328,0.3607202549828384,0.33318086134213687
9216,0.2831743480454658,0.26810183429337514,0.2590201072871711,0.25832729184856834,0.254945989658857,0.25099827600057895,0.25264536455944986,0.2737970935464959,0.2899320754916649,0.2622843539166562,0.253249973708384,0.2611571615581339,0.2552099419296629,0.25564513892571866,0.2605736453171951,0.25204320218297077,0.24485308128810512,0.25138786027030935,0.24023074734415722,0.24134868292148828,0.237411733335177,0.23559272658070976,0.23846009988385702,0.2261372441486337,0.22159894052006304,0.21135967833829641,0.22488315302553505,0.22818140990751873,0.22749991289402507,0.2431110975504098,0.24209070980041086,0.2512930864994045,0.2694618664252671,0.288417518566697,0.30412449865308366,0.320854702395214,0.31507855339761764,0.3263993562694183,0.32355122955760224,0.332549409589392,0.33736543268870905,0.33730895738965194,0.3382370499228784,0.33926869195795356,0.3388194230968006,0.33569551256880537,0.3348203172370807,0.33444618155244155,0.33542781497821533,0.329682402800719,0.33297807117422806,0.33453316230933683,0.3360856351566699,0.3370283493267051,0.33768474926157177,0.34650805149338526,0.3485596643682448,0.35273655265514964,0.35440943696086413,0.3588513976784369,0.36048666843622734,0.36101289388340385,0.35972521399945206,0.3255677647065568
