,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2,0.3470088873987325,0.38364309644542394,0.3110678431292194,0.3635599113583102,0.24745615728467757,0.24957144517487853,0.3461766429829157,0.352279294520805,0.36672678196050007,0.36071544677107886,0.42381888587031646,0.3520667161259603,0.21837000616500116,0.23306313847723042,0.3916233771415469,0.24857453725952922,0.42513620990158485,0.2364358046657829,0.4051546471180306,0.1842534186935879,0.28952828501876016,0.24393640196561464,0.2282626762135542,0.21994605276337445
4,0.48833283627712115,0.4820817624051715,0.5097120539262122,0.3851411128187776,0.47237956594111064,0.5105451579225708,0.5075811255930824,0.4630903321944837,0.3501521705038134,0.5020701177539224,0.5188085382732746,0.5046245174724053,0.366519907447155,0.48993953323507333,0.488114373620957,0.49776369638458395,0.3399752547364813,0.48628619942529305,0.5502626134192751,0.5147564894023791,0.5220590268619624,0.36476028749311296,0.521850141100442,0.3667113494104347
8,0.5350538187615705,0.5811946184765486,0.585393749605808,0.5905407879559759,0.5601538013749243,0.5949313702113768,0.5694035317334145,0.4379650869589132,0.6108830834475749,0.6078215239073052,0.6355077546683111,0.6198848919623621,0.6183857836242005,0.5952151967292263,0.6120564978613936,0.5880454085213633,0.6164857359402106,0.630474459503678,0.6267556547552872,0.621037360073999,0.624888357430253,0.6173675560200491,0.6232830694166936,0.6340652311635014
16,0.6171781115606522,0.6316094719407048,0.6184644078509919,0.6259774116657641,0.6262464901285439,0.6338759199855838,0.632710905625363,0.6555702556558692,0.6666192647705935,0.6694718033971305,0.6457916372782746,0.6579038437935422,0.6405820421861311,0.6335422062664097,0.6385065069571504,0.6758052857506632,0.6704271554432893,0.6628984968790519,0.6743396768354134,0.678053494696244,0.6974746614306818,0.6717940757550187,0.6943128945425405,0.6878881225964287
32,0.6353486800959907,0.6617576266597974,0.658499434002982,0.6613084356834841,0.6727397014233272,0.6729273385082251,0.6674807112271159,0.6736120974997565,0.6755056277256833,0.6853771136102212,0.6814616024686588,0.6875934953551773,0.6847955261523688,0.674882640166579,0.6897946045439226,0.6749345069193498,0.6952920242151919,0.6806352386851932,0.6858906481324438,0.6926041055645935,0.6965533036019744,0.6995982898158789,0.7016469908463709,0.6917818738660597
64,0.6583372146966616,0.6606276762811487,0.6668001946406195,0.6657955051648466,0.6694124757778431,0.6610804613900214,0.6779795206218397,0.6846117283065847,0.6931736369869711,0.6978714794324067,0.7062978605702056,0.6970692208289713,0.6871592421343897,0.6943981160298618,0.6989566627057755,0.6900845613725757,0.6927644713290896,0.6940663379652527,0.6779471138702032,0.6897525359106967,0.7002658363714312,0.7087944609561594,0.7119061253157225,0.7129781618260689
128,0.5593579794694096,0.5749739808605062,0.5693760609796104,0.667843150136839,0.6637244601530728,0.6650943580104173,0.6746363244877019,0.6781532851339016,0.6856355269307388,0.6945619090575189,0.7081641499804368,0.7023912286075338,0.6918933813133037,0.6952254445702979,0.7055221051976742,0.5195191405656204,0.520184598539696,0.5051627577215765,0.4852783252648326,0.48614490580490066,0.5026663268485669,0.516065172854926,0.5528008131980129,0.5731709706617725
256,0.5594949137238171,0.5649502475153455,0.5644486867011979,0.5622400665434323,0.5552664952872511,0.5548424981097144,0.5504800618751913,0.5551147084094576,0.5567224923620894,0.5680200084702988,0.5672824987288355,0.5618012999699785,0.5421126435751868,0.5355610741813015,0.5200894949058731,0.5023968722795241,0.4979458655316748,0.4950255675417809,0.4835506430559534,0.4789533420558589,0.5009817644773427,0.5069542896327152,0.5353551342798648,0.5721088987636845
512,0.5629450015135438,0.5687301204515537,0.5608948587766677,0.5523095234529447,0.5467800336016022,0.5480586743223319,0.5420329702006228,0.5422824176611086,0.5522006108726822,0.5641638774664152,0.5591879418169428,0.5504496617902992,0.5423278540023432,0.5289266691601667,0.5164760951387364,0.5050456134013568,0.506701817862418,0.4913885711146733,0.48057796327559726,0.4758147091031652,0.48978316441622766,0.4951487364425363,0.5292932780936328,0.5683697639155711
1024,0.5595372467856636,0.5679492801854237,0.5605941295731164,0.5552922251134457,0.5406224243566696,0.541162083178422,0.5354027737564683,0.5360457093979534,0.5516599109087419,0.5565796140750607,0.5605397411159095,0.5531383844820246,0.5358172764290194,0.5214016831530763,0.518351645911579,0.4958248966671287,0.49365778534042815,0.4880711747217796,0.47420205229028334,0.4699244412493064,0.48563475201800543,0.49345898159826446,0.5240139509255525,0.5583174561972086
1025,0.5630388745319265,0.5683109011958615,0.5587590964692266,0.5483352392724843,0.5386872869619281,0.5350401466263217,0.5332518114065639,0.533457080128605,0.5533700623500902,0.5676190867999167,0.5631103906687221,0.552165205574466,0.5258157796026915,0.5246158639016965,0.5205693700157957,0.5044615353580219,0.5217011964904076,0.5098358630777291,0.48852993002214634,0.48678721096678074,0.4930791076718218,0.5007508443237962,0.5300825372338109,0.5758141951629977
