,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
2,0.32220272201521116,0.2013471855339191,0.1773278014857237,0.19323313920559573,0.30943026526509254,0.2953838377556395,0.14645416840452516,0.2802889765909155,0.15208241506745301,0.3054560365753151,0.34739477599604185,0.3380512454101374,0.35013821013899266,0.3250022741056066,0.3380233376236358,0.18723071333443492,0.19751004471110323,0.3165985049575039,0.34076387172080874,0.2992990034453217,0.2189187988453911,0.1946704073907978,0.27074897363035283,0.3074272041044991,0.24508583401428713,0.24419965241119565,0.15134493067729615,0.16669348938712883,0.20088842852931296,0.1736994983196424,0.21399325434900995,0.16153439499558414,0.2241458175318834,0.1981330964102405,0.18480945686796177,0.37238951003749243
4,0.3763004118982591,0.4171152392650083,0.4111668742788052,0.40558511310479456,0.39157986659467986,0.35793466709391336,0.3779138017419345,0.3972728053530353,0.3817899580305385,0.35766978479262895,0.3881212733744874,0.358866919566423,0.41232869767371694,0.39327344751461435,0.32700029111074774,0.3952910844977073,0.39475800568146757,0.22375556208252195,0.36364156776302375,0.3446266433589548,0.22181370196698838,0.22593013598207462,0.23324047818442767,0.2414622313963386,0.23589228573269286,0.23846329543192976,0.22506029176167458,0.25194618322257173,0.2303108704567173,0.2844678532188434,0.26073545000401654,0.26452540437898314,0.2968770254034773,0.2621514878382954,0.24688091424572964,0.48658680942663135
8,0.44629563045216114,0.4622249679979527,0.4637186341283835,0.4184879321812715,0.4264029061728846,0.40167885223355865,0.37936200580276314,0.3850594458170059,0.38706418149060384,0.37768624206771007,0.37814488453654294,0.4091485409182111,0.4152476418541121,0.38921105147733115,0.4261461513300676,0.43747030093716166,0.4084888881673851,0.25810309723536096,0.4099429358433633,0.438062739514834,0.28013880415722187,0.25325012489560467,0.24508191144442995,0.24694012007762017,0.2626515693498777,0.26245555053688135,0.2442247930134164,0.25612416876218397,0.25279416256386494,0.2745795381231917,0.2727964861245313,0.2753517723528211,0.2946137298032765,0.29145123675471596,0.31770915147822754,0.5497237449975976
16,0.4777345158999015,0.4871836186894095,0.46882112211959215,0.4424391857701275,0.4199901054984393,0.39550200441479894,0.3954286442520545,0.3750702587517624,0.3973011415033288,0.39797089172792155,0.40066547407288045,0.43033313480002366,0.4146140505731236,0.240483894310118,0.43364484276321374,0.2706837340539293,0.24985927500383812,0.27085550106230505,0.31848968299338964,0.27143247272916227,0.29758763053837595,0.28241931906556783,0.2750402167239514,0.26220613743712745,0.28275718814297607,0.28445794587446027,0.2825961393922578,0.2737884827470655,0.282421909864758,0.2776482558386688,0.2867001096245028,0.3367886282440807,0.3168950357836432,0.3251749299115825,0.3405290779671481,0.5799204281354992
32,0.4777397318590137,0.4833820732941934,0.43933841375903737,0.42451255737599697,0.3949577583608993,0.38799682796617335,0.3717954885754343,0.3747202603359707,0.36090095120009397,0.384134365574615,0.39688633416562086,0.4090878374264064,0.23779463558789804,0.24879171913171358,0.26167368582531897,0.27797725297508374,0.2586421369448447,0.2964356457663834,0.3066042531203688,0.281088967733947,0.2915748277261618,0.2982734982369755,0.30361917598451904,0.2820901867769406,0.27955037662232757,0.2790359346154995,0.29611863365327773,0.29180962606125344,0.3010612348170061,0.2869108279586336,0.30214755393949877,0.31793395120403617,0.34072035270841783,0.3265171654750323,0.3279922808611357,0.5643461217073743
64,0.46158448853556305,0.45249694769351045,0.4238116373860814,0.4120475719090751,0.4083447105360616,0.4063958820640855,0.38540108770278386,0.38002920875175955,0.3745437446744375,0.389278290848355,0.23016805580109503,0.22809206284154887,0.22530113300416105,0.25477595901280325,0.2661837380600683,0.26861476900942766,0.28769800942078866,0.2875453080372224,0.29506381415913474,0.3114828127518615,0.31626991556844164,0.2991829847761106,0.2854906920343891,0.28485272777757914,0.2864224749102286,0.27934323409503653,0.298885307104614,0.27864754641801626,0.2881662385338397,0.3027240468468239,0.3103340258186571,0.3297298503901313,0.33211765095724816,0.336864657090341,0.32947788314263465,0.3379201637991233
128,0.44970202055763747,0.4701642235734875,0.4524532637496061,0.4384771482680511,0.4098145756023207,0.3875118147809153,0.36699306087239797,0.19410675852508094,0.20962218669362667,0.21612027986767,0.22056401588972763,0.22829163455423032,0.2293002274103036,0.2577812952362194,0.26150094068144,0.27244418783041335,0.28235813863694714,0.29893088317949185,0.311049397932437,0.30953490514750215,0.3058890184495168,0.30981515356812117,0.287606108207076,0.2935065262278957,0.28513296245390535,0.30302746356364896,0.2912029850477024,0.29226787681774197,0.29085883253777567,0.30704563733889373,0.30976194712003163,0.3284575137183594,0.3396314496588814,0.33038424594896665,0.34941643776620557,0.3207987883214457
256,0.44621920989355635,0.3400843470133299,0.30725374196667976,0.2603144439902622,0.2387720770043721,0.21533295409044073,0.19551951834553039,0.19227203746252855,0.19724097498195003,0.208616717466748,0.21670025008107002,0.23137063331483226,0.23643158200230865,0.2588956160645478,0.2593102355635877,0.2816282410964081,0.2871547112712567,0.2996960256681648,0.31354915721787197,0.316073850941136,0.3111259605154006,0.3004505735978152,0.2963009425342202,0.2894430535543443,0.2905604531042567,0.28171483243167444,0.29990007114814804,0.29957084035875575,0.2958114627922171,0.29884122686693426,0.308360849332011,0.32470549130076626,0.335016468911574,0.33684605419005537,0.3436390907244213,0.327103153397957
512,0.3469685356974515,0.334905206570757,0.2958191661299132,0.25671584682232207,0.23382860078733642,0.21168797451577928,0.1968365148059944,0.18751025850540634,0.1951662822267015,0.20893161615617886,0.22283272215985514,0.23036951277260362,0.2325616999833614,0.25707841210315097,0.2690546825886244,0.27910171709148807,0.28222852537454557,0.30254646142116887,0.30703014752092406,0.3132684552355911,0.31521310315184475,0.3055294929481091,0.28953010303270343,0.2866184204203301,0.2852123403261746,0.2914585464277626,0.2982576808466944,0.29744552600454754,0.30086593757938096,0.2989560260724281,0.32217358182378975,0.32914313172897336,0.3352841527578712,0.3448943615659841,0.3431552412226191,0.32035075186521256
1280,0.33865081956648097,0.335659752209692,0.2937096210609613,0.25804681206568747,0.23581294451187107,0.20867212619909747,0.19469398136637228,0.18876307140927592,0.19528559506374613,0.21209004089407474,0.2176955384617266,0.2292174455348544,0.23386639759249755,0.25854943169000416,0.2649859252344968,0.28322677335958196,0.29051097823165856,0.30425335597938197,0.30924044970957354,0.3119184701817256,0.31410357679098316,0.3099722073110696,0.2895875885372803,0.29231186313608765,0.2874132093485421,0.29326159147687453,0.29241411838369896,0.2984243029081373,0.3013387916469545,0.30414728898123805,0.31446065580827504,0.32816463887410113,0.33816652108444784,0.3422690138052183,0.3456855426173397,0.31857153941979127
