,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
2,0.247294347154159,0.3437642370916674,0.1925628621164462,0.3415560835941234,0.3027779198931136,0.1487692776978131,0.3094566008294485,0.2716913602280766,0.1221680351219419,0.128510506250202,0.1323136940884059,0.2987183574708597,0.2072120035457079,0.3152877025916554,0.315231763320017,0.3211947980480535,0.3041396494451646,0.1646206163820451,0.3086648295648402,0.320136773842976,0.2084240417143128,0.2917042714756189,0.1803075870688509,0.3002777757674805,0.1077673011683453,0.3048774407911936,0.19116600444275,0.1581756930046437,0.2435898639545967,0.1557338567504392,0.2324520961205406,0.1530499216509583,0.2006057084267079,0.1876723930552546,0.2272953978173716,0.3929769945728009
4,0.2258111608022893,0.4194236940298725,0.41373461741779,0.3926221054794929,0.3764197398482258,0.3700855015513444,0.3805781260263254,0.3775386558517756,0.3442950233533333,0.3739617380149896,0.3747128182301013,0.3840585795441938,0.3680973392041308,0.3678632990958578,0.4021904445903491,0.4364617332789586,0.4052730787163928,0.2736683942795646,0.3868948380591893,0.3902720559032278,0.2270246650287913,0.2296724343125217,0.2352218689099,0.235765320537368,0.3764984675880201,0.2419939110370355,0.2036831128493467,0.2312814992854005,0.2346786578075557,0.2380494410318549,0.2541516428387297,0.2661370670231985,0.2694441981368909,0.258204275846704,0.291843414114352,0.5063072993915774
8,0.4471282116041032,0.4850190254371347,0.4624024228528263,0.4061426778302382,0.403761156114209,0.3982473765030326,0.3839580721124818,0.4183324017641069,0.3598382768426238,0.395915006668721,0.4121739804605421,0.4081501050945066,0.4076184827216963,0.4043841184754431,0.4187487026482975,0.2380953836212071,0.4448108986425386,0.2774806006645515,0.2683659744028491,0.2682122536509012,0.2661253614671758,0.2543653061785856,0.2417599029987791,0.2483667181101895,0.2758954347261119,0.2545020421297276,0.2484670377032334,0.2948592074538627,0.22211720114957,0.2595700278951104,0.3171250923377237,0.3264285964803992,0.2747323903798576,0.2824423270116914,0.3118942573192678,0.5471261584175439
16,0.4385405919235505,0.4783818079500821,0.4633794427776549,0.4403661547056766,0.41700618975533,0.3965656248377558,0.4052289549551193,0.3565500166429265,0.37411986152206,0.3869751001476278,0.3996675055551307,0.4250259181651258,0.4130157015671868,0.4166929710670332,0.4402486410023576,0.4555755501603371,0.2704297189068076,0.2819163352174922,0.2757418514170918,0.2783643541092508,0.2740123795672625,0.3029835093153198,0.2492575910985519,0.2887677025304413,0.2575783744975291,0.2630876711785418,0.274341592030931,0.2663185764444439,0.2954782022959127,0.3073655884399401,0.2984352433651949,0.3172480854324334,0.3129304899481334,0.3040488958798996,0.329176530360443,0.5664363491728157
32,0.4645638411734675,0.4625204107342465,0.4391659137217129,0.4103192339634007,0.4146942874636919,0.385416293472036,0.3724603527039416,0.3502560147631756,0.3665380033732666,0.3684191205868331,0.3937633147259413,0.3913020715303232,0.4133849580278869,0.4116564918021465,0.2437659489616226,0.2775672149069725,0.2806710541860694,0.2890428498583884,0.2855057259999813,0.3175238165621567,0.2987945011947163,0.2938636487687814,0.2894760215313066,0.2859749217949584,0.2855247710083516,0.2826550153611215,0.2809916123267138,0.2874660744800274,0.285909194296141,0.2930617128083208,0.3170554248083077,0.3146941690519912,0.3161592098714825,0.324718475076018,0.3524629793793937,0.5545199992224576
64,0.4594680392502017,0.444863981391993,0.4251948401048949,0.4063792125276518,0.3952552829057156,0.3826586660560682,0.3883810931945956,0.3729079378892283,0.3771852900842513,0.2074976878341237,0.4011889094286214,0.2312406764451111,0.2383769995989583,0.2499038065124642,0.2612096487215676,0.2664827840917874,0.2898063862248537,0.3016674108153178,0.3063984529523398,0.3109396428823955,0.3065139806053514,0.3061751681034384,0.2858937342574723,0.2849143846750165,0.2956727687953047,0.2901243398220152,0.2924860216514081,0.2833854031147699,0.2956710897008693,0.2998379515261869,0.3111794464307767,0.3234242139665372,0.3346687818276858,0.3433634733779236,0.3407603027861153,0.3218643810504173
128,0.458711704562489,0.4567875287703399,0.3044358183382605,0.4319924786866286,0.4194258793724255,0.3843485176912268,0.1990661368888699,0.1933071407686702,0.2013852343177812,0.2107702932843381,0.2224569234157889,0.2291741925076342,0.2361088499726886,0.2606192397177967,0.262936481667182,0.2757260660968272,0.2921240634101772,0.29408493875478,0.3094001240310132,0.3083748570570752,0.3135396599115569,0.3022872028263493,0.2988051320633631,0.2898402888137255,0.2832374710008003,0.2885964371887523,0.2965427756565027,0.3007920780406652,0.291160238006423,0.2966042080638245,0.3179635904077101,0.3370209892579183,0.3343554394407539,0.3369473519186026,0.3509253137168219,0.3237569907834682
256,0.4507336534298507,0.3356619787851233,0.29393861014163547,0.40816578275114446,0.23684313194262632,0.20955736860884855,0.1994610287463311,0.18647177410323937,0.19497631640604796,0.20889242888673093,0.2178404857734461,0.2353656342124401,0.23032940921697,0.2642223404323396,0.26691381656712904,0.2808723691332192,0.28847343951261173,0.3051735501256875,0.3077337568107947,0.3187943687665819,0.31066945757481135,0.3069452856758333,0.2949946001913807,0.29517702589881184,0.2864765357951863,0.2863214016717969,0.29297635845940523,0.2997997011593639,0.3001415698259728,0.2988241976881726,0.31519097520104017,0.3249249303886697,0.3341700739823173,0.34495317110409923,0.3435925914912113,0.32281443696351564
512,0.34750720202031465,0.33766015155891604,0.2932875956788254,0.2567431796392422,0.23980712075191174,0.20839684404960507,0.19104787911840204,0.1893675293709894,0.19210726629918085,0.20933582206271795,0.21682492685164598,0.2309087403207555,0.23408556866669167,0.2570734962277646,0.2681054261352232,0.2776837871262357,0.29283210981590224,0.2967034762184704,0.3102317934782005,0.31220646351132936,0.3117508814383567,0.3049417640814314,0.2952179564027281,0.2860258260740063,0.2909271691615069,0.2917125684470307,0.2963115096046571,0.30019676003365436,0.2979730548688232,0.30275427512809094,0.31741766251682524,0.3261340616393504,0.3373941720049242,0.3450440850194467,0.34759177523525686,0.3236200907551748
1280,0.33852346724024285,0.3334980017353086,0.2978348147719831,0.2577949685168259,0.23608703778003748,0.21106549091407714,0.1951715128521926,0.1856909447950669,0.19436282157182774,0.2100964358069179,0.21516446509589446,0.23066500132320666,0.23484879840795184,0.2552775569780229,0.26150442715037664,0.28293677794466243,0.2915999477119434,0.30488028815051577,0.3126981541321659,0.31204082681451306,0.312930260876587,0.3068351251691547,0.2934097778602607,0.2900851548432828,0.287916974330591,0.2983454587725713,0.2976234969513673,0.29756154387066835,0.2975848908426806,0.30432875487888966,0.3209893873016535,0.3274244170789645,0.3382849052596433,0.3429972207977447,0.3465014404885553,0.3163786764479716
1281,0.3323543276790205,0.3208859042305534,0.2812072694433857,0.2411746870469658,0.2269640893490532,0.2055251621457917,0.18915126750543496,0.18215514301014987,0.1933854534582485,0.20512033522023954,0.2075507820371555,0.22217899090850435,0.2291426674192375,0.2536004760815778,0.2666477041516403,0.28227581261387535,0.28999242209985665,0.30326567964621337,0.31159544264981065,0.31299727575749536,0.3134137713525005,0.3087604669354751,0.29825227704891416,0.294523940629222,0.29296428409819286,0.2985393403480395,0.30565819221504037,0.31106069115967605,0.32053687020597216,0.3175637918377244,0.3320557970582809,0.3405355927619285,0.3477467421364174,0.34715034062099187,0.3481800744900852,0.3117208020535949
